 IPEC_PMODB_CHETEST: Reconstructed perturbed mod b by chebyshev
 
    jac_out = boozer  
      cstep =    200      mpert =  33   mthsurf = 960
 
              psi    m       real(lagb)       imag(lagb)
   6.18344304E-01   15  -8.33730826E-07   9.01562078E-07
   6.18344304E-01   16  -7.96371290E-07   7.29540528E-07
   6.18344304E-01   17  -6.00873552E-07   5.53276327E-07
   6.18344304E-01   18  -4.39271729E-07   5.75469217E-07
   6.18344304E-01   19  -4.46298088E-07   3.67928155E-07
   6.18344304E-01   20  -2.20763940E-07   1.84279745E-07
   6.23290258E-01  -12   1.00219636E-06  -9.41845053E-07
   6.23290258E-01  -11   1.30161635E-06  -1.36520517E-06
   6.23290258E-01  -10   1.69027537E-06  -1.79655553E-06
   6.23290258E-01   -9   2.06355681E-06  -2.25369261E-06
   6.23290258E-01   -8   2.36138012E-06  -2.45012899E-06
   6.23290258E-01   -7   2.56435667E-06  -2.52667551E-06
   6.23290258E-01   -6   3.48465646E-06  -3.76921493E-06
   6.23290258E-01   -5   4.96477231E-06  -6.79775450E-06
   6.23290258E-01   -4   4.46857041E-06  -8.43098112E-06
   6.23290258E-01   -3   1.47361549E-05  -1.51901591E-05
   6.23290258E-01   -2   8.41829532E-05  -1.30980373E-04
   6.23290258E-01   -1   1.95020419E-04  -4.21878180E-04
   6.23290258E-01    0  -6.04980732E-04   1.65321367E-03
   6.23290258E-01    1   9.46025610E-05  -4.23198149E-05
   6.23290258E-01    2   1.91991872E-05   3.69911738E-07
   6.23290258E-01    3  -6.72609939E-06  -1.14147103E-05
   6.23290258E-01    4   4.80081263E-06   4.66701314E-07
   6.23290258E-01    5  -1.06327256E-05   1.27157427E-05
   6.23290258E-01    6  -2.11184641E-05   2.12641317E-05
   6.23290258E-01    7  -1.14461222E-05   9.43241971E-06
   6.23290258E-01    8  -8.87709430E-06   8.40003588E-06
   6.23290258E-01    9  -5.39760219E-06   4.97877504E-06
   6.23290258E-01   10  -3.65279989E-06   3.68281627E-06
   6.23290258E-01   11  -2.62206801E-06   2.42671150E-06
   6.23290258E-01   12  -1.94380746E-06   1.83745201E-06
   6.23290258E-01   13  -1.44284061E-06   1.36860487E-06
   6.23290258E-01   14  -1.14020234E-06   1.04282713E-06
   6.23290258E-01   15  -9.18171419E-07   9.35574732E-07
   6.23290258E-01   16  -8.34022651E-07   7.70006776E-07
   6.23290258E-01   17  -6.68441527E-07   6.32461669E-07
   6.23290258E-01   18  -5.07606856E-07   6.22005051E-07
   6.23290258E-01   19  -4.94197423E-07   3.91296532E-07
   6.23290258E-01   20  -2.45792234E-07   2.17697220E-07
   6.28236213E-01  -12   1.05026764E-06  -9.41744384E-07
   6.28236213E-01  -11   1.32752081E-06  -1.36825697E-06
   6.28236213E-01  -10   1.70489875E-06  -1.81750337E-06
   6.28236213E-01   -9   2.11209189E-06  -2.24896953E-06
   6.28236213E-01   -8   2.37927684E-06  -2.43563609E-06
   6.28236213E-01   -7   2.59639785E-06  -2.52630850E-06
   6.28236213E-01   -6   3.54313892E-06  -3.76740269E-06
   6.28236213E-01   -5   5.04636993E-06  -6.82700292E-06
   6.28236213E-01   -4   4.58084934E-06  -8.47154522E-06
   6.28236213E-01   -3   1.46026966E-05  -1.50732884E-05
   6.28236213E-01   -2   8.42426936E-05  -1.30392153E-04
   6.28236213E-01   -1   1.94966850E-04  -4.21382764E-04
   6.28236213E-01    0  -6.04307690E-04   1.65165359E-03
   6.28236213E-01    1   9.48804185E-05  -4.07156842E-05
   6.28236213E-01    2   1.88646862E-05  -2.48971762E-07
   6.28236213E-01    3  -6.33156253E-06  -1.23422696E-05
   6.28236213E-01    4   5.85741309E-06  -6.79811855E-07
   6.28236213E-01    5  -1.09352019E-05   1.28389733E-05
   6.28236213E-01    6  -2.18991181E-05   2.22771379E-05
   6.28236213E-01    7  -1.17996422E-05   9.60069178E-06
   6.28236213E-01    8  -9.24004256E-06   8.75911988E-06
   6.28236213E-01    9  -5.61958763E-06   5.13511732E-06
   6.28236213E-01   10  -3.75611346E-06   3.81605889E-06
   6.28236213E-01   11  -2.72715953E-06   2.50943783E-06
   6.28236213E-01   12  -2.01940345E-06   1.87813265E-06
   6.28236213E-01   13  -1.47332461E-06   1.39543278E-06
   6.28236213E-01   14  -1.18833716E-06   1.09393495E-06
   6.28236213E-01   15  -9.75494087E-07   9.45895682E-07
   6.28236213E-01   16  -8.49632499E-07   7.88534359E-07
   6.28236213E-01   17  -7.12621567E-07   6.87830177E-07
   6.28236213E-01   18  -5.55176433E-07   6.47784115E-07
   6.28236213E-01   19  -5.23492253E-07   4.02607149E-07
   6.28236213E-01   20  -2.59906197E-07   2.41159909E-07
   6.33182167E-01  -12   1.08256517E-06  -9.32212952E-07
   6.33182167E-01  -11   1.34223399E-06  -1.35840450E-06
   6.33182167E-01  -10   1.70867343E-06  -1.81943346E-06
   6.33182167E-01   -9   2.14195755E-06  -2.22231008E-06
   6.33182167E-01   -8   2.38046098E-06  -2.39412265E-06
   6.33182167E-01   -7   2.60660104E-06  -2.49426636E-06
   6.33182167E-01   -6   3.56513247E-06  -3.72313092E-06
   6.33182167E-01   -5   5.06105131E-06  -6.79336588E-06
   6.33182167E-01   -4   4.62760269E-06  -8.40713639E-06
   6.33182167E-01   -3   1.45203019E-05  -1.49078217E-05
   6.33182167E-01   -2   8.40674145E-05  -1.29716413E-04
   6.33182167E-01   -1   1.94455051E-04  -4.20270297E-04
   6.33182167E-01    0  -6.03008795E-04   1.64865719E-03
   6.33182167E-01    1   9.51422763E-05  -3.84012684E-05
   6.33182167E-01    2   1.77588962E-05  -1.10679776E-06
   6.33182167E-01    3  -5.80694155E-06  -1.28665713E-05
   6.33182167E-01    4   6.31860549E-06  -1.34685071E-06
   6.33182167E-01    5  -1.10989886E-05   1.27358183E-05
   6.33182167E-01    6  -2.20002213E-05   2.25739548E-05
   6.33182167E-01    7  -1.18255463E-05   9.52488019E-06
   6.33182167E-01    8  -9.33349589E-06   8.86033081E-06
   6.33182167E-01    9  -5.69743229E-06   5.15582050E-06
   6.33182167E-01   10  -3.77425756E-06   3.84244680E-06
   6.33182167E-01   11  -2.76862705E-06   2.52493503E-06
   6.33182167E-01   12  -2.04754535E-06   1.87079480E-06
   6.33182167E-01   13  -1.47208518E-06   1.38673747E-06
   6.33182167E-01   14  -1.20646625E-06   1.11391738E-06
   6.33182167E-01   15  -1.00351076E-06   9.31300119E-07
   6.33182167E-01   16  -8.41876849E-07   7.83856972E-07
   6.33182167E-01   17  -7.31477497E-07   7.17165587E-07
   6.33182167E-01   18  -5.80096304E-07   6.51114830E-07
   6.33182167E-01   19  -5.32546282E-07   4.00891207E-07
   6.33182167E-01   20  -2.62483822E-07   2.53793620E-07
   6.38128121E-01  -12   1.09864973E-06  -9.13816058E-07
   6.38128121E-01  -11   1.34584929E-06  -1.33620841E-06
   6.38128121E-01  -10   1.70199841E-06  -1.80257489E-06
   6.38128121E-01   -9   2.15278768E-06  -2.17451262E-06
   6.38128121E-01   -8   2.36502990E-06  -2.32636884E-06
   6.38128121E-01   -7   2.59471825E-06  -2.43090125E-06
   6.38128121E-01   -6   3.55014301E-06  -3.63730298E-06
   6.38128121E-01   -5   5.00782309E-06  -6.69814566E-06
   6.38128121E-01   -4   4.60647199E-06  -8.23906588E-06
   6.38128121E-01   -3   1.44958790E-05  -1.46985055E-05
   6.38128121E-01   -2   8.36719584E-05  -1.28993369E-04
   6.38128121E-01   -1   1.93500793E-04  -4.18596301E-04
   6.38128121E-01    0  -6.01138626E-04   1.64434934E-03
   6.38128121E-01    1   9.53772463E-05  -3.54208394E-05
   6.38128121E-01    2   1.59138326E-05  -2.19545451E-06
   6.38128121E-01    3  -5.15605327E-06  -1.29776805E-05
   6.38128121E-01    4   6.14924909E-06  -1.49196386E-06
   6.38128121E-01    5  -1.11172386E-05   1.24057344E-05
   6.38128121E-01    6  -2.14051386E-05   2.21263634E-05
   6.38128121E-01    7  -1.15167542E-05   9.20373390E-06
   6.38128121E-01    8  -9.14852317E-06   8.69390480E-06
   6.38128121E-01    9  -5.62577776E-06   5.03698130E-06
   6.38128121E-01   10  -3.70508434E-06   3.75879018E-06
   6.38128121E-01   11  -2.74435087E-06   2.47123881E-06
   6.38128121E-01   12  -2.02686320E-06   1.81441103E-06
   6.38128121E-01   13  -1.43873197E-06   1.34195151E-06
   6.38128121E-01   14  -1.19381519E-06   1.10183814E-06
   6.38128121E-01   15  -1.00128063E-06   8.91658265E-07
   6.38128121E-01   16  -8.10442200E-07   7.55731949E-07
   6.38128121E-01   17  -7.24162574E-07   7.19355522E-07
   6.38128121E-01   18  -5.81451006E-07   6.31253086E-07
   6.38128121E-01   19  -5.20561978E-07   3.85734980E-07
   6.38128121E-01   20  -2.53405614E-07   2.55196231E-07
   6.43074076E-01  -12   1.09883511E-06  -8.87606659E-07
   6.43074076E-01  -11   1.33900948E-06  -1.30288004E-06
   6.43074076E-01  -10   1.68579681E-06  -1.76807682E-06
   6.43074076E-01   -9   2.14506217E-06  -2.10742690E-06
   6.43074076E-01   -8   2.33383047E-06  -2.23440751E-06
   6.43074076E-01   -7   2.56145826E-06  -2.33800490E-06
   6.43074076E-01   -6   3.49933642E-06  -3.51281980E-06
   6.43074076E-01   -5   4.88874277E-06  -6.54565409E-06
   6.43074076E-01   -4   4.51798273E-06  -7.97359969E-06
   6.43074076E-01   -3   1.45341542E-05  -1.44523977E-05
   6.43074076E-01   -2   8.30824455E-05  -1.28267674E-04
   6.43074076E-01   -1   1.92140569E-04  -4.16445321E-04
   6.43074076E-01    0  -5.98779468E-04   1.63891522E-03
   6.43074076E-01    1   9.55724446E-05  -3.18524210E-05
   6.43074076E-01    2   1.33985495E-05  -3.49531042E-06
   6.43074076E-01    3  -4.38719354E-06  -1.26854185E-05
   6.43074076E-01    4   5.34092023E-06  -1.09391161E-06
   6.43074076E-01    5  -1.09892169E-05   1.18588130E-05
   6.43074076E-01    6  -2.01278747E-05   2.09385814E-05
   6.43074076E-01    7  -1.08810035E-05   8.64718566E-06
   6.43074076E-01    8  -8.68834023E-06   8.26166883E-06
   6.43074076E-01    9  -5.40574988E-06   4.78084225E-06
   6.43074076E-01   10  -3.55031623E-06   3.56677900E-06
   6.43074076E-01   11  -2.65509475E-06   2.34944440E-06
   6.43074076E-01   12  -1.95814572E-06   1.71014853E-06
   6.43074076E-01   13  -1.37434293E-06   1.26214047E-06
   6.43074076E-01   14  -1.15098634E-06   1.05817611E-06
   6.43074076E-01   15  -9.69191214E-07   8.27994343E-07
   6.43074076E-01   16  -7.56084323E-07   7.04997191E-07
   6.43074076E-01   17  -6.90994987E-07   6.94475580E-07
   6.43074076E-01   18  -5.59363678E-07   5.88473874E-07
   6.43074076E-01   19  -4.87644845E-07   3.57323447E-07
   6.43074076E-01   20  -2.33075721E-07   2.45470315E-07
   6.48020030E-01  -12   1.08420155E-06  -8.55116696E-07
   6.48020030E-01  -11   1.32290641E-06  -1.26027601E-06
   6.48020030E-01  -10   1.66150603E-06  -1.71801485E-06
   6.48020030E-01   -9   2.12011914E-06  -2.02394385E-06
   6.48020030E-01   -8   2.28846045E-06  -2.12151458E-06
   6.48020030E-01   -7   2.50849446E-06  -2.21881037E-06
   6.48020030E-01   -6   3.41555539E-06  -3.35456857E-06
   6.48020030E-01   -5   4.70895919E-06  -6.34320250E-06
   6.48020030E-01   -4   4.36562167E-06  -7.62195687E-06
   6.48020030E-01   -3   1.46374592E-05  -1.41787664E-05
   6.48020030E-01   -2   8.23358926E-05  -1.27587187E-04
   6.48020030E-01   -1   1.90431186E-04  -4.13929346E-04
   6.48020030E-01    0  -5.96039162E-04   1.63259477E-03
   6.48020030E-01    1   9.57131501E-05  -2.78072936E-05
   6.48020030E-01    2   1.03184450E-05  -4.97506195E-06
   6.48020030E-01    3  -3.51321062E-06  -1.20195939E-05
   6.48020030E-01    4   3.91319988E-06  -1.54281525E-07
   6.48020030E-01    5  -1.07205323E-05   1.11159472E-05
   6.48020030E-01    6  -1.82136086E-05   1.90483591E-05
   6.48020030E-01    7  -9.94108634E-06   7.87638759E-06
   6.48020030E-01    8  -7.96863098E-06   7.57740950E-06
   6.48020030E-01    9  -5.04515630E-06   4.39594880E-06
   6.48020030E-01   10  -3.31563124E-06   3.27311113E-06
   6.48020030E-01   11  -2.50458400E-06   2.16378810E-06
   6.48020030E-01   12  -1.84438924E-06   1.56141875E-06
   6.48020030E-01   13  -1.28148336E-06   1.15003320E-06
   6.48020030E-01   14  -1.07998619E-06   9.84859049E-07
   6.48020030E-01   15  -9.08985867E-07   7.42498153E-07
   6.48020030E-01   16  -6.80643170E-07   6.33583833E-07
   6.48020030E-01   17  -6.33486473E-07   6.43826548E-07
   6.48020030E-01   18  -5.15024439E-07   5.24102409E-07
   6.48020030E-01   19  -4.34831872E-07   3.16460166E-07
   6.48020030E-01   20  -2.02421372E-07   2.25235576E-07
   6.52965985E-01  -12   1.05657602E-06  -8.18327015E-07
   6.52965985E-01  -11   1.29925586E-06  -1.21086417E-06
   6.52965985E-01  -10   1.63104384E-06  -1.65535739E-06
   6.52965985E-01   -9   2.08012963E-06  -1.92793876E-06
   6.52965985E-01   -8   2.23123586E-06  -1.99214411E-06
   6.52965985E-01   -7   2.43843048E-06  -2.07793135E-06
   6.52965985E-01   -6   3.30326307E-06  -3.16932374E-06
   6.52965985E-01   -5   4.47661951E-06  -6.10095939E-06
   6.52965985E-01   -4   4.15578964E-06  -7.20009141E-06
   6.52965985E-01   -3   1.48056048E-05  -1.38888846E-05
   6.52965985E-01   -2   8.14793178E-05  -1.27001516E-04
   6.52965985E-01   -1   1.88448435E-04  -4.11184910E-04
   6.52965985E-01    0  -5.93047790E-04   1.62567450E-03
   6.52965985E-01    1   9.57830281E-05  -2.34281726E-05
   6.52965985E-01    2   6.81295253E-06  -6.59195971E-06
   6.52965985E-01    3  -2.55143307E-06  -1.10293450E-05
   6.52965985E-01    4   1.91381206E-06   1.30178825E-06
   6.52965985E-01    5  -1.03231062E-05   1.02085502E-05
   6.52965985E-01    6  -1.57378927E-05   1.65266796E-05
   6.52965985E-01    7  -8.73444132E-06   6.92325684E-06
   6.52965985E-01    8  -7.01734168E-06   6.66674216E-06
   6.52965985E-01    9  -4.55840386E-06   3.89704012E-06
   6.52965985E-01   10  -3.01057949E-06   2.88940906E-06
   6.52965985E-01   11  -2.29945863E-06   1.92159660E-06
   6.52965985E-01   12  -1.69075288E-06   1.37383183E-06
   6.52965985E-01   13  -1.16416040E-06   1.00998112E-06
   6.52965985E-01   14  -9.84192874E-07   8.85236579E-07
   6.52965985E-01   15  -8.23734236E-07   6.38486198E-07
   6.52965985E-01   16  -5.87011034E-07   5.44481814E-07
   6.52965985E-01   17  -5.54320571E-07   5.69921021E-07
   6.52965985E-01   18  -4.50674109E-07   4.40501464E-07
   6.52965985E-01   19  -3.64081312E-07   2.64561376E-07
   6.52965985E-01   20  -1.62869643E-07   1.95619643E-07
   6.57911939E-01  -12   1.01847880E-06  -7.79615794E-07
   6.57911939E-01  -11   1.27024714E-06  -1.15766095E-06
   6.57911939E-01  -10   1.59675034E-06  -1.58389101E-06
   6.57911939E-01   -9   2.02803424E-06  -1.82416730E-06
   6.57911939E-01   -8   2.16512403E-06  -1.85180755E-06
   6.57911939E-01   -7   2.35472286E-06  -1.92123786E-06
   6.57911939E-01   -6   3.16841216E-06  -2.96555906E-06
   6.57911939E-01   -5   4.20263941E-06  -5.83167383E-06
   6.57911939E-01   -4   3.89762571E-06  -6.72825469E-06
   6.57911939E-01   -3   1.50358493E-05  -1.35957226E-05
   6.57911939E-01   -2   8.05683363E-05  -1.26560381E-04
   6.57911939E-01   -1   1.86284832E-04  -4.08368887E-04
   6.57911939E-01    0  -5.89953241E-04   1.61847695E-03
   6.57911939E-01    1   9.57644201E-05  -1.88860424E-05
   6.57911939E-01    2   3.05161300E-06  -8.29243041E-06
   6.57911939E-01    3  -1.52344309E-06  -9.78158016E-06
   6.57911939E-01    4  -5.82450129E-07   3.22585118E-06
   6.57911939E-01    5  -9.81486424E-06   9.17780967E-06
   6.57911939E-01    6  -1.28044859E-05   1.34760020E-05
   6.57911939E-01    7  -7.31208219E-06   5.82952458E-06
   6.57911939E-01    8  -5.87393036E-06   5.56646115E-06
   6.57911939E-01    9  -3.96612519E-06   3.30466480E-06
   6.57911939E-01   10  -2.64832618E-06   2.43191768E-06
   6.57911939E-01   11  -2.04909742E-06   1.63309976E-06
   6.57911939E-01   12  -1.50441735E-06   1.15505301E-06
   6.57911939E-01   13  -1.02771143E-06   8.47844392E-07
   6.57911939E-01   14  -8.68262264E-07   7.63990748E-07
   6.57911939E-01   15  -7.17744031E-07   5.20311258E-07
   6.57911939E-01   16  -4.79052846E-07   4.41657284E-07
   6.57911939E-01   17  -4.57278953E-07   4.76417575E-07
   6.57911939E-01   18  -3.69541867E-07   3.41013191E-07
   6.57911939E-01   19  -2.78222333E-07   2.03623240E-07
   6.57911939E-01   20  -1.16301471E-07   1.58226590E-07
   6.62857894E-01  -12   9.73036858E-07  -7.41686264E-07
   6.62857894E-01  -11   1.23846829E-06  -1.10414052E-06
   6.62857894E-01  -10   1.56130687E-06  -1.50810546E-06
   6.62857894E-01   -9   1.96744209E-06  -1.71811582E-06
   6.62857894E-01   -8   2.09364303E-06  -1.70689874E-06
   6.62857894E-01   -7   2.26156181E-06  -1.75567008E-06
   6.62857894E-01   -6   3.01824103E-06  -2.75317372E-06
   6.62857894E-01   -5   3.90033937E-06  -5.55026875E-06
   6.62857894E-01   -4   3.60270393E-06  -6.23034434E-06
   6.62857894E-01   -3   1.53229649E-05  -1.33135429E-05
   6.62857894E-01   -2   7.96652748E-05  -1.26311843E-04
   6.62857894E-01   -1   1.84046494E-04  -4.05653095E-04
   6.62857894E-01    0  -5.86915802E-04   1.61134819E-03
   6.62857894E-01    1   9.56386984E-05  -1.43756799E-05
   6.62857894E-01    2  -7.71405003E-07  -1.00131012E-05
   6.62857894E-01    3  -4.54690441E-07  -8.35853788E-06
   6.62857894E-01    4  -3.47602773E-06   5.54739843E-06
   6.62857894E-01    5  -9.21915469E-06   8.07348351E-06
   6.62857894E-01    6  -9.54183983E-06   1.00270473E-05
   6.62857894E-01    7  -5.73687642E-06   4.64530270E-06
   6.62857894E-01    8  -4.58807503E-06   4.32337164E-06
   6.62857894E-01    9  -3.29451521E-06   2.64452304E-06
   6.62857894E-01   10  -2.24522240E-06   1.92098430E-06
   6.62857894E-01   11  -1.76531353E-06   1.31110719E-06
   6.62857894E-01   12  -1.29434830E-06   9.14561413E-07
   6.62857894E-01   13  -8.78627574E-07   6.70805740E-07
   6.62857894E-01   14  -7.37973264E-07   6.26984618E-07
   6.62857894E-01   15  -5.96415075E-07   3.93221382E-07
   6.62857894E-01   16  -3.61479448E-07   3.29922737E-07
   6.62857894E-01   17  -3.47116302E-07   3.68002654E-07
   6.62857894E-01   18  -2.75737187E-07   2.29855528E-07
   6.62857894E-01   19  -1.80864714E-07   1.36162171E-07
   6.62857894E-01   20  -6.49837548E-08   1.15083394E-07
   6.67803848E-01  -12   9.23865934E-07  -7.07475469E-07
   6.67803848E-01  -11   1.20680860E-06  -1.05411814E-06
   6.67803848E-01  -10   1.52763400E-06  -1.43304066E-06
   6.67803848E-01   -9   1.90249476E-06  -1.61580927E-06
   6.67803848E-01   -8   2.02072997E-06  -1.56446883E-06
   6.67803848E-01   -7   2.16371296E-06  -1.58899431E-06
   6.67803848E-01   -6   2.86100180E-06  -2.54313890E-06
   6.67803848E-01   -5   3.58495530E-06  -5.27331346E-06
   6.67803848E-01   -4   3.28460918E-06  -5.73305485E-06
   6.67803848E-01   -3   1.56594049E-05  -1.30574075E-05
   6.67803848E-01   -2   7.88368563E-05  -1.26300454E-04
   6.67803848E-01   -1   1.81849211E-04  -4.03217850E-04
   6.67803848E-01    0  -5.84101928E-04   1.60464356E-03
   6.67803848E-01    1   9.53866837E-05  -1.01099511E-05
   6.67803848E-01    2  -4.44420609E-06  -1.16822210E-05
   6.67803848E-01    3   6.26052921E-07  -6.85453017E-06
   6.67803848E-01    4  -6.64609579E-06   8.17610889E-06
   6.67803848E-01    5  -8.56390398E-06   6.95226034E-06
   6.67803848E-01    6  -6.09832016E-06   6.33418581E-06
   6.67803848E-01    7  -4.08121149E-06   3.42720309E-06
   6.67803848E-01    8  -3.21786693E-06   2.99262569E-06
   6.67803848E-01    9  -2.57439081E-06   1.94654857E-06
   6.67803848E-01   10  -1.82021309E-06   1.38033132E-06
   6.67803848E-01   11  -1.46192809E-06   9.70555182E-07
   6.67803848E-01   12  -1.07096932E-06   6.63316339E-07
   6.67803848E-01   13  -7.24316216E-07   4.87115881E-07
   6.67803848E-01   14  -6.00015903E-07   4.81052127E-07
   6.67803848E-01   15  -4.66038915E-07   2.63171439E-07
   6.67803848E-01   16  -2.39676745E-07   2.14762772E-07
   6.67803848E-01   17  -2.29386405E-07   2.50222527E-07
   6.67803848E-01   18  -1.74098391E-07   1.11975159E-07
   6.67803848E-01   19  -7.62703724E-08   6.51293417E-08
   6.67803848E-01   20  -1.14813965E-08   6.85655201E-08
   6.72749802E-01  -12   8.74924859E-07  -6.80046714E-07
   6.72749802E-01  -11   1.17834148E-06  -1.01161074E-06
   6.72749802E-01  -10   1.49877181E-06  -1.36410001E-06
   6.72749802E-01   -9   1.83769897E-06  -1.52358225E-06
   6.72749802E-01   -8   1.95058206E-06  -1.43195733E-06
   6.72749802E-01   -7   2.06632489E-06  -1.42950817E-06
   6.72749802E-01   -6   2.70562831E-06  -2.34707507E-06
   6.72749802E-01   -5   3.27303796E-06  -5.01839103E-06
   6.72749802E-01   -4   2.95840404E-06  -5.26485441E-06
   6.72749802E-01   -3   1.60355682E-05  -1.28426132E-05
   6.72749802E-01   -2   7.81515270E-05  -1.26565409E-04
