
   ising   psi         q          di      re alpha   im alpha

     1  2.919E-01  2.000E+00 -6.223E-01  7.889E-01  0.000E+00


   is    psifac      dpsi        q       singfac     eval1

  342  2.230E-03  3.255E-05  1.437E+00  5.631E-01  1.401E-01
  343  2.262E-03  3.255E-05  1.437E+00  5.630E-01  1.422E-01
  344  2.295E-03  3.255E-05  1.437E+00  5.630E-01  1.444E-01
  345  2.328E-03  3.255E-05  1.437E+00  5.630E-01  1.465E-01

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =    346, psi = 2.360E-03, q =  1.437

   is    psifac      dpsi        q       singfac     eval1

  346  2.360E-03  3.255E-05  1.437E+00  5.629E-01  1.486E-01
  347  2.360E-03  1.000E-07  1.437E+00  5.629E-01  1.487E-01
  348  2.360E-03  1.000E-07  1.437E+00  5.629E-01  1.487E-01
  349  2.364E-03  3.853E-06  1.437E+00  5.629E-01  1.489E-01
  350  2.368E-03  3.853E-06  1.437E+00  5.629E-01  1.492E-01
  351  2.372E-03  3.853E-06  1.437E+00  5.629E-01  1.494E-01
  352  2.385E-03  1.311E-05  1.437E+00  5.629E-01  1.503E-01
  353  2.398E-03  1.311E-05  1.437E+00  5.629E-01  1.511E-01
  354  2.411E-03  1.311E-05  1.437E+00  5.629E-01  1.520E-01
  355  2.424E-03  1.311E-05  1.437E+00  5.628E-01  1.529E-01
  356  2.440E-03  1.518E-05  1.437E+00  5.628E-01  1.538E-01
  357  2.455E-03  1.518E-05  1.437E+00  5.628E-01  1.548E-01
  358  2.470E-03  1.518E-05  1.437E+00  5.628E-01  1.558E-01
  359  2.485E-03  1.518E-05  1.437E+00  5.628E-01  1.568E-01
  360  2.500E-03  1.518E-05  1.437E+00  5.627E-01  1.578E-01
  361  2.524E-03  2.384E-05  1.437E+00  5.627E-01  1.594E-01
  362  2.548E-03  2.384E-05  1.437E+00  5.627E-01  1.609E-01
  363  2.572E-03  2.384E-05  1.437E+00  5.626E-01  1.625E-01
  364  2.596E-03  2.384E-05  1.437E+00  5.626E-01  1.641E-01
  365  2.619E-03  2.384E-05  1.437E+00  5.626E-01  1.656E-01
  366  2.649E-03  2.979E-05  1.437E+00  5.626E-01  1.676E-01
  367  2.679E-03  2.979E-05  1.437E+00  5.625E-01  1.695E-01
  368  2.709E-03  2.979E-05  1.438E+00  5.625E-01  1.715E-01
  369  2.739E-03  2.979E-05  1.438E+00  5.624E-01  1.734E-01
  370  2.768E-03  2.979E-05  1.438E+00  5.624E-01  1.754E-01
  371  2.798E-03  2.979E-05  1.438E+00  5.624E-01  1.773E-01
  372  2.843E-03  4.462E-05  1.438E+00  5.623E-01  1.803E-01
  373  2.887E-03  4.462E-05  1.438E+00  5.623E-01  1.832E-01
  374  2.932E-03  4.462E-05  1.438E+00  5.622E-01  1.861E-01
  375  2.977E-03  4.462E-05  1.438E+00  5.621E-01  1.890E-01
  376  3.021E-03  4.462E-05  1.438E+00  5.621E-01  1.919E-01
  377  3.066E-03  4.462E-05  1.438E+00  5.620E-01  1.949E-01
  378  3.110E-03  4.462E-05  1.438E+00  5.620E-01  1.978E-01
  379  3.155E-03  4.462E-05  1.438E+00  5.619E-01  2.007E-01
  380  3.200E-03  4.462E-05  1.438E+00  5.619E-01  2.036E-01
  381  3.244E-03  4.462E-05  1.438E+00  5.618E-01  2.065E-01
  382  3.289E-03  4.462E-05  1.438E+00  5.617E-01  2.094E-01
  383  3.334E-03  4.462E-05  1.438E+00  5.617E-01  2.124E-01
  384  3.383E-03  4.979E-05  1.438E+00  5.616E-01  2.156E-01
  385  3.433E-03  4.979E-05  1.438E+00  5.616E-01  2.189E-01
  386  3.483E-03  4.979E-05  1.438E+00  5.615E-01  2.221E-01
  387  3.533E-03  4.979E-05  1.439E+00  5.614E-01  2.254E-01
  388  3.583E-03  4.979E-05  1.439E+00  5.614E-01  2.286E-01

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =    389, psi = 3.632E-03, q =  1.439

   is    psifac      dpsi        q       singfac     eval1

  389  3.632E-03  4.979E-05  1.439E+00  5.613E-01  2.319E-01
  390  3.632E-03  1.000E-07  1.439E+00  5.613E-01  2.319E-01
  391  3.632E-03  1.000E-07  1.439E+00  5.613E-01  2.319E-01
  392  3.638E-03  5.942E-06  1.439E+00  5.613E-01  2.323E-01
  393  3.644E-03  5.942E-06  1.439E+00  5.613E-01  2.327E-01
  394  3.650E-03  5.942E-06  1.439E+00  5.613E-01  2.331E-01
  395  3.674E-03  2.413E-05  1.439E+00  5.613E-01  2.346E-01
  396  3.699E-03  2.413E-05  1.439E+00  5.612E-01  2.362E-01
  397  3.723E-03  2.413E-05  1.439E+00  5.612E-01  2.378E-01
  398  3.747E-03  2.413E-05  1.439E+00  5.612E-01  2.394E-01
  399  3.775E-03  2.777E-05  1.439E+00  5.611E-01  2.412E-01
  400  3.802E-03  2.777E-05  1.439E+00  5.611E-01  2.430E-01
  401  3.830E-03  2.777E-05  1.439E+00  5.611E-01  2.448E-01
  402  3.858E-03  2.777E-05  1.439E+00  5.610E-01  2.466E-01
  403  3.886E-03  2.777E-05  1.439E+00  5.610E-01  2.484E-01
  404  3.922E-03  3.660E-05  1.439E+00  5.609E-01  2.508E-01
  405  3.959E-03  3.660E-05  1.439E+00  5.609E-01  2.532E-01
  406  3.995E-03  3.660E-05  1.439E+00  5.608E-01  2.556E-01
  407  4.032E-03  3.660E-05  1.439E+00  5.608E-01  2.580E-01
  408  4.069E-03  3.660E-05  1.439E+00  5.608E-01  2.604E-01
  409  4.115E-03  4.628E-05  1.439E+00  5.607E-01  2.634E-01
  410  4.161E-03  4.628E-05  1.439E+00  5.606E-01  2.664E-01
  411  4.208E-03  4.628E-05  1.439E+00  5.606E-01  2.694E-01
  412  4.254E-03  4.628E-05  1.439E+00  5.605E-01  2.724E-01
  413  4.300E-03  4.628E-05  1.440E+00  5.605E-01  2.755E-01
  414  4.346E-03  4.628E-05  1.440E+00  5.604E-01  2.785E-01
  415  4.416E-03  7.014E-05  1.440E+00  5.603E-01  2.830E-01
  416  4.487E-03  7.014E-05  1.440E+00  5.602E-01  2.876E-01
  417  4.557E-03  7.014E-05  1.440E+00  5.601E-01  2.922E-01
  418  4.627E-03  7.014E-05  1.440E+00  5.600E-01  2.968E-01
  419  4.697E-03  7.014E-05  1.440E+00  5.599E-01  3.013E-01
  420  4.767E-03  7.014E-05  1.440E+00  5.599E-01  3.059E-01
  421  4.837E-03  7.014E-05  1.440E+00  5.598E-01  3.105E-01
  422  4.907E-03  7.014E-05  1.440E+00  5.597E-01  3.150E-01
  423  4.978E-03  7.014E-05  1.440E+00  5.596E-01  3.196E-01
  424  5.048E-03  7.014E-05  1.441E+00  5.595E-01  3.242E-01
  425  5.118E-03  7.014E-05  1.441E+00  5.594E-01  3.287E-01
  426  5.188E-03  7.014E-05  1.441E+00  5.593E-01  3.333E-01
  427  5.258E-03  7.014E-05  1.441E+00  5.592E-01  3.378E-01
  428  5.328E-03  7.014E-05  1.441E+00  5.591E-01  3.424E-01
  429  5.398E-03  7.014E-05  1.441E+00  5.590E-01  3.470E-01
  430  5.477E-03  7.887E-05  1.441E+00  5.589E-01  3.521E-01

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =    431, psi = 5.556E-03, q =  1.441

   is    psifac      dpsi        q       singfac     eval1

  431  5.556E-03  7.887E-05  1.441E+00  5.588E-01  3.572E-01
  432  5.556E-03  1.000E-07  1.441E+00  5.588E-01  3.572E-01
  433  5.556E-03  1.000E-07  1.441E+00  5.588E-01  3.572E-01
  434  5.566E-03  9.162E-06  1.441E+00  5.588E-01  3.578E-01
  435  5.575E-03  9.162E-06  1.441E+00  5.588E-01  3.584E-01
  436  5.584E-03  9.162E-06  1.441E+00  5.588E-01  3.590E-01
  437  5.621E-03  3.712E-05  1.441E+00  5.587E-01  3.614E-01
  438  5.658E-03  3.712E-05  1.441E+00  5.587E-01  3.638E-01
  439  5.695E-03  3.712E-05  1.441E+00  5.587E-01  3.662E-01
  440  5.732E-03  3.712E-05  1.441E+00  5.586E-01  3.686E-01
  441  5.775E-03  4.300E-05  1.441E+00  5.585E-01  3.714E-01
  442  5.818E-03  4.300E-05  1.442E+00  5.585E-01  3.742E-01
  443  5.861E-03  4.300E-05  1.442E+00  5.584E-01  3.770E-01
  444  5.904E-03  4.300E-05  1.442E+00  5.584E-01  3.798E-01
  445  5.947E-03  4.300E-05  1.442E+00  5.583E-01  3.826E-01
  446  6.004E-03  5.701E-05  1.442E+00  5.582E-01  3.863E-01
  447  6.061E-03  5.701E-05  1.442E+00  5.582E-01  3.900E-01
  448  6.118E-03  5.701E-05  1.442E+00  5.581E-01  3.937E-01
  449  6.175E-03  5.701E-05  1.442E+00  5.580E-01  3.974E-01
  450  6.232E-03  5.701E-05  1.442E+00  5.579E-01  4.011E-01
  451  6.289E-03  5.701E-05  1.442E+00  5.579E-01  4.048E-01
  452  6.380E-03  9.067E-05  1.442E+00  5.578E-01  4.107E-01
  453  6.471E-03  9.067E-05  1.442E+00  5.576E-01  4.165E-01
  454  6.561E-03  9.067E-05  1.442E+00  5.575E-01  4.224E-01
  455  6.652E-03  9.067E-05  1.443E+00  5.574E-01  4.283E-01
  456  6.743E-03  9.067E-05  1.443E+00  5.573E-01  4.342E-01
  457  6.833E-03  9.067E-05  1.443E+00  5.572E-01  4.400E-01
  458  6.924E-03  9.067E-05  1.443E+00  5.570E-01  4.459E-01
  459  7.015E-03  9.067E-05  1.443E+00  5.569E-01  4.518E-01
  460  7.105E-03  9.067E-05  1.443E+00  5.568E-01  4.576E-01
  461  7.210E-03  1.042E-04  1.443E+00  5.567E-01  4.644E-01
  462  7.314E-03  1.042E-04  1.443E+00  5.565E-01  4.711E-01
  463  7.418E-03  1.042E-04  1.444E+00  5.564E-01  4.778E-01
  464  7.522E-03  1.042E-04  1.444E+00  5.563E-01  4.846E-01
  465  7.627E-03  1.042E-04  1.444E+00  5.561E-01  4.913E-01
  466  7.731E-03  1.042E-04  1.444E+00  5.560E-01  4.980E-01
  467  7.835E-03  1.042E-04  1.444E+00  5.558E-01  5.048E-01
  468  7.939E-03  1.042E-04  1.444E+00  5.557E-01  5.115E-01
  469  8.043E-03  1.042E-04  1.444E+00  5.556E-01  5.182E-01
  470  8.148E-03  1.042E-04  1.445E+00  5.554E-01  5.249E-01
  471  8.252E-03  1.042E-04  1.445E+00  5.553E-01  5.316E-01
  472  8.356E-03  1.042E-04  1.445E+00  5.551E-01  5.384E-01
  473  8.460E-03  1.042E-04  1.445E+00  5.550E-01  5.451E-01

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =    474, psi = 8.564E-03, q =  1.445

   is    psifac      dpsi        q       singfac     eval1

  474  8.564E-03  1.042E-04  1.445E+00  5.549E-01  5.518E-01
  475  8.564E-03  1.000E-07  1.445E+00  5.549E-01  5.518E-01
  476  8.565E-03  1.000E-07  1.445E+00  5.549E-01  5.518E-01
  477  8.578E-03  1.362E-05  1.445E+00  5.548E-01  5.527E-01
  478  8.592E-03  1.362E-05  1.445E+00  5.548E-01  5.536E-01
  479  8.605E-03  1.362E-05  1.445E+00  5.548E-01  5.544E-01
  480  8.661E-03  5.522E-05  1.445E+00  5.547E-01  5.580E-01
  481  8.716E-03  5.522E-05  1.445E+00  5.547E-01  5.615E-01
  482  8.771E-03  5.522E-05  1.445E+00  5.546E-01  5.651E-01
  483  8.826E-03  5.522E-05  1.445E+00  5.545E-01  5.687E-01
  484  8.890E-03  6.373E-05  1.446E+00  5.544E-01  5.728E-01
  485  8.954E-03  6.373E-05  1.446E+00  5.543E-01  5.769E-01
  486  9.017E-03  6.373E-05  1.446E+00  5.543E-01  5.810E-01
  487  9.081E-03  6.373E-05  1.446E+00  5.542E-01  5.851E-01
  488  9.145E-03  6.373E-05  1.446E+00  5.541E-01  5.891E-01
  489  9.230E-03  8.473E-05  1.446E+00  5.540E-01  5.946E-01
  490  9.314E-03  8.473E-05  1.446E+00  5.539E-01  6.000E-01
  491  9.399E-03  8.473E-05  1.446E+00  5.538E-01  6.055E-01
  492  9.484E-03  8.473E-05  1.446E+00  5.536E-01  6.109E-01
  493  9.569E-03  8.473E-05  1.446E+00  5.535E-01  6.164E-01
  494  9.676E-03  1.075E-04  1.447E+00  5.534E-01  6.233E-01
  495  9.783E-03  1.075E-04  1.447E+00  5.532E-01  6.302E-01
  496  9.891E-03  1.075E-04  1.447E+00  5.531E-01  6.371E-01
  497  9.998E-03  1.075E-04  1.447E+00  5.529E-01  6.440E-01
  498  1.011E-02  1.075E-04  1.447E+00  5.528E-01  6.509E-01
  499  1.021E-02  1.075E-04  1.447E+00  5.527E-01  6.577E-01
  500  1.038E-02  1.635E-04  1.448E+00  5.524E-01  6.682E-01
  501  1.054E-02  1.635E-04  1.448E+00  5.522E-01  6.787E-01
  502  1.070E-02  1.635E-04  1.448E+00  5.520E-01  6.892E-01
  503  1.087E-02  1.635E-04  1.448E+00  5.518E-01  6.996E-01
  504  1.103E-02  1.635E-04  1.448E+00  5.516E-01  7.101E-01
  505  1.119E-02  1.635E-04  1.449E+00  5.513E-01  7.206E-01
  506  1.136E-02  1.635E-04  1.449E+00  5.511E-01  7.310E-01
  507  1.152E-02  1.635E-04  1.449E+00  5.509E-01  7.415E-01
  508  1.169E-02  1.635E-04  1.449E+00  5.507E-01  7.519E-01
  509  1.185E-02  1.635E-04  1.450E+00  5.505E-01  7.623E-01
  510  1.201E-02  1.635E-04  1.450E+00  5.502E-01  7.728E-01
  511  1.218E-02  1.635E-04  1.450E+00  5.500E-01  7.832E-01
  512  1.234E-02  1.635E-04  1.450E+00  5.498E-01  7.936E-01
  513  1.250E-02  1.635E-04  1.450E+00  5.496E-01  8.040E-01
  514  1.267E-02  1.635E-04  1.451E+00  5.494E-01  8.145E-01
  515  1.283E-02  1.635E-04  1.451E+00  5.491E-01  8.249E-01
  516  1.299E-02  1.635E-04  1.451E+00  5.489E-01  8.353E-01

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =    517, psi = 1.316E-02, q =  1.451

   is    psifac      dpsi        q       singfac     eval1

  517  1.316E-02  1.635E-04  1.451E+00  5.487E-01  8.457E-01
  518  1.316E-02  1.000E-07  1.451E+00  5.487E-01  8.457E-01
  519  1.316E-02  1.000E-07  1.451E+00  5.487E-01  8.457E-01
  520  1.318E-02  2.047E-05  1.451E+00  5.487E-01  8.470E-01
  521  1.320E-02  2.047E-05  1.451E+00  5.487E-01  8.483E-01
  522  1.322E-02  2.047E-05  1.451E+00  5.486E-01  8.496E-01
  523  1.330E-02  8.327E-05  1.451E+00  5.485E-01  8.549E-01
  524  1.338E-02  8.327E-05  1.452E+00  5.484E-01  8.602E-01
  525  1.347E-02  8.327E-05  1.452E+00  5.483E-01  8.655E-01
  526  1.355E-02  8.327E-05  1.452E+00  5.482E-01  8.708E-01
  527  1.365E-02  9.618E-05  1.452E+00  5.481E-01  8.769E-01
  528  1.374E-02  9.618E-05  1.452E+00  5.479E-01  8.830E-01
  529  1.384E-02  9.618E-05  1.452E+00  5.478E-01  8.891E-01
  530  1.394E-02  9.618E-05  1.452E+00  5.477E-01  8.952E-01
  531  1.403E-02  9.618E-05  1.452E+00  5.476E-01  9.013E-01
  532  1.416E-02  1.288E-04  1.453E+00  5.474E-01  9.094E-01
  533  1.429E-02  1.288E-04  1.453E+00  5.472E-01  9.176E-01
  534  1.442E-02  1.288E-04  1.453E+00  5.471E-01  9.258E-01
  535  1.455E-02  1.288E-04  1.453E+00  5.469E-01  9.339E-01
  536  1.468E-02  1.288E-04  1.453E+00  5.467E-01  9.421E-01
  537  1.484E-02  1.614E-04  1.453E+00  5.465E-01  9.523E-01
  538  1.500E-02  1.614E-04  1.454E+00  5.463E-01  9.625E-01
  539  1.516E-02  1.614E-04  1.454E+00  5.461E-01  9.727E-01
  540  1.532E-02  1.614E-04  1.454E+00  5.459E-01  9.829E-01
  541  1.548E-02  1.614E-04  1.454E+00  5.457E-01  9.931E-01
  542  1.564E-02  1.614E-04  1.455E+00  5.455E-01  1.003E+00
  543  1.589E-02  2.446E-04  1.455E+00  5.452E-01  1.019E+00
  544  1.613E-02  2.446E-04  1.455E+00  5.449E-01  1.034E+00
  545  1.638E-02  2.446E-04  1.455E+00  5.445E-01  1.050E+00
  546  1.662E-02  2.446E-04  1.456E+00  5.442E-01  1.065E+00
  547  1.687E-02  2.446E-04  1.456E+00  5.439E-01  1.080E+00
  548  1.711E-02  2.446E-04  1.456E+00  5.436E-01  1.096E+00
  549  1.736E-02  2.446E-04  1.457E+00  5.433E-01  1.111E+00
  550  1.760E-02  2.446E-04  1.457E+00  5.430E-01  1.126E+00
  551  1.785E-02  2.446E-04  1.457E+00  5.427E-01  1.142E+00
  552  1.809E-02  2.446E-04  1.458E+00  5.424E-01  1.157E+00
  553  1.834E-02  2.446E-04  1.458E+00  5.421E-01  1.173E+00
  554  1.858E-02  2.446E-04  1.458E+00  5.418E-01  1.188E+00
  555  1.883E-02  2.446E-04  1.459E+00  5.415E-01  1.203E+00
  556  1.907E-02  2.446E-04  1.459E+00  5.412E-01  1.218E+00
  557  1.931E-02  2.446E-04  1.459E+00  5.409E-01  1.234E+00
  558  1.958E-02  2.704E-04  1.459E+00  5.405E-01  1.251E+00
  559  1.986E-02  2.704E-04  1.460E+00  5.402E-01  1.267E+00
  560  2.013E-02  2.704E-04  1.460E+00  5.399E-01  1.284E+00

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =    561, psi = 2.040E-02, q =  1.460

   is    psifac      dpsi        q       singfac     eval1

  561  2.040E-02  2.704E-04  1.460E+00  5.395E-01  1.301E+00
  562  2.040E-02  1.000E-07  1.460E+00  5.395E-01  1.301E+00
  563  2.040E-02  1.000E-07  1.460E+00  5.395E-01  1.301E+00
  564  2.043E-02  3.079E-05  1.461E+00  5.395E-01  1.303E+00
  565  2.046E-02  3.079E-05  1.461E+00  5.395E-01  1.305E+00
  566  2.049E-02  3.079E-05  1.461E+00  5.394E-01  1.307E+00
  567  2.059E-02  1.048E-04  1.461E+00  5.393E-01  1.313E+00
  568  2.070E-02  1.048E-04  1.461E+00  5.392E-01  1.320E+00
  569  2.080E-02  1.048E-04  1.461E+00  5.390E-01  1.326E+00
  570  2.091E-02  1.048E-04  1.461E+00  5.389E-01  1.333E+00
  571  2.103E-02  1.215E-04  1.461E+00  5.388E-01  1.341E+00
  572  2.115E-02  1.215E-04  1.461E+00  5.386E-01  1.348E+00
  573  2.127E-02  1.215E-04  1.462E+00  5.385E-01  1.356E+00
  574  2.139E-02  1.215E-04  1.462E+00  5.383E-01  1.363E+00
  575  2.152E-02  1.215E-04  1.462E+00  5.382E-01  1.371E+00
  576  2.171E-02  1.945E-04  1.462E+00  5.379E-01  1.383E+00
  577  2.190E-02  1.945E-04  1.462E+00  5.377E-01  1.395E+00
  578  2.210E-02  1.945E-04  1.463E+00  5.375E-01  1.407E+00
  579  2.229E-02  1.945E-04  1.463E+00  5.372E-01  1.419E+00
  580  2.249E-02  1.945E-04  1.463E+00  5.370E-01  1.431E+00
  581  2.273E-02  2.447E-04  1.463E+00  5.367E-01  1.446E+00
  582  2.298E-02  2.447E-04  1.464E+00  5.364E-01  1.461E+00
  583  2.322E-02  2.447E-04  1.464E+00  5.361E-01  1.476E+00
  584  2.347E-02  2.447E-04  1.464E+00  5.358E-01  1.491E+00
  585  2.371E-02  2.447E-04  1.464E+00  5.355E-01  1.507E+00
  586  2.396E-02  2.447E-04  1.465E+00  5.353E-01  1.522E+00
  587  2.432E-02  3.674E-04  1.465E+00  5.348E-01  1.544E+00
  588  2.469E-02  3.674E-04  1.466E+00  5.344E-01  1.567E+00
  589  2.506E-02  3.674E-04  1.466E+00  5.340E-01  1.589E+00
  590  2.543E-02  3.674E-04  1.466E+00  5.335E-01  1.612E+00
  591  2.579E-02  3.674E-04  1.467E+00  5.331E-01  1.635E+00
  592  2.616E-02  3.674E-04  1.467E+00  5.327E-01  1.657E+00
  593  2.653E-02  3.674E-04  1.468E+00  5.323E-01  1.679E+00
  594  2.690E-02  3.674E-04  1.468E+00  5.318E-01  1.702E+00
  595  2.726E-02  3.674E-04  1.469E+00  5.314E-01  1.724E+00
  596  2.763E-02  3.674E-04  1.469E+00  5.310E-01  1.747E+00
  597  2.800E-02  3.674E-04  1.469E+00  5.306E-01  1.769E+00
  598  2.836E-02  3.674E-04  1.470E+00  5.301E-01  1.791E+00
  599  2.873E-02  3.674E-04  1.470E+00  5.297E-01  1.814E+00
  600  2.910E-02  3.674E-04  1.471E+00  5.293E-01  1.836E+00
  601  2.947E-02  3.674E-04  1.471E+00  5.289E-01  1.858E+00
  602  2.988E-02  4.097E-04  1.472E+00  5.284E-01  1.883E+00
  603  3.029E-02  4.097E-04  1.472E+00  5.280E-01  1.908E+00
  604  3.070E-02  4.097E-04  1.472E+00  5.275E-01  1.933E+00

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =    605, psi = 3.111E-02, q =  1.472

   is    psifac      dpsi        q       singfac     eval1

  605  3.111E-02  4.097E-04  1.473E+00  5.271E-01  1.957E+00
  606  3.111E-02  1.000E-07  1.473E+00  5.271E-01  1.957E+00
  607  3.111E-02  1.000E-07  1.473E+00  5.271E-01  1.957E+00
  608  3.115E-02  4.626E-05  1.473E+00  5.270E-01  1.960E+00
  609  3.120E-02  4.626E-05  1.473E+00  5.270E-01  1.963E+00
  610  3.124E-02  4.626E-05  1.473E+00  5.269E-01  1.966E+00
  611  3.140E-02  1.576E-04  1.473E+00  5.267E-01  1.975E+00
  612  3.156E-02  1.576E-04  1.473E+00  5.266E-01  1.985E+00
  613  3.172E-02  1.576E-04  1.474E+00  5.264E-01  1.994E+00
  614  3.187E-02  1.576E-04  1.474E+00  5.262E-01  2.004E+00
  615  3.206E-02  1.825E-04  1.474E+00  5.260E-01  2.015E+00
  616  3.224E-02  1.825E-04  1.474E+00  5.258E-01  2.026E+00
  617  3.242E-02  1.825E-04  1.474E+00  5.256E-01  2.037E+00
  618  3.260E-02  1.825E-04  1.475E+00  5.254E-01  2.048E+00
  619  3.279E-02  1.825E-04  1.475E+00  5.252E-01  2.059E+00
  620  3.308E-02  2.917E-04  1.475E+00  5.249E-01  2.076E+00
  621  3.337E-02  2.917E-04  1.475E+00  5.246E-01  2.093E+00
  622  3.366E-02  2.917E-04  1.476E+00  5.243E-01  2.111E+00
  623  3.395E-02  2.917E-04  1.476E+00  5.240E-01  2.128E+00
  624  3.425E-02  2.917E-04  1.476E+00  5.237E-01  2.146E+00
  625  3.461E-02  3.627E-04  1.477E+00  5.233E-01  2.167E+00
  626  3.497E-02  3.627E-04  1.477E+00  5.229E-01  2.189E+00
  627  3.533E-02  3.627E-04  1.477E+00  5.225E-01  2.211E+00
  628  3.570E-02  3.627E-04  1.478E+00  5.221E-01  2.232E+00
  629  3.606E-02  3.627E-04  1.478E+00  5.217E-01  2.254E+00
  630  3.642E-02  3.627E-04  1.479E+00  5.214E-01  2.275E+00
  631  3.696E-02  5.348E-04  1.479E+00  5.208E-01  2.307E+00
  632  3.749E-02  5.348E-04  1.480E+00  5.203E-01  2.339E+00
  633  3.803E-02  5.348E-04  1.480E+00  5.197E-01  2.370E+00
  634  3.856E-02  5.348E-04  1.481E+00  5.192E-01  2.402E+00
  635  3.910E-02  5.348E-04  1.481E+00  5.187E-01  2.433E+00
  636  3.963E-02  5.348E-04  1.482E+00  5.181E-01  2.465E+00
  637  4.017E-02  5.348E-04  1.482E+00  5.176E-01  2.496E+00
  638  4.070E-02  5.348E-04  1.483E+00  5.171E-01  2.527E+00
  639  4.123E-02  5.348E-04  1.483E+00  5.166E-01  2.559E+00
  640  4.177E-02  5.348E-04  1.484E+00  5.161E-01  2.590E+00
  641  4.230E-02  5.348E-04  1.484E+00  5.155E-01  2.621E+00
  642  4.284E-02  5.348E-04  1.485E+00  5.150E-01  2.652E+00
  643  4.337E-02  5.348E-04  1.485E+00  5.145E-01  2.683E+00
  644  4.391E-02  5.348E-04  1.486E+00  5.140E-01  2.714E+00
  645  4.444E-02  5.348E-04  1.486E+00  5.135E-01  2.745E+00
  646  4.498E-02  5.348E-04  1.487E+00  5.131E-01  2.776E+00
  647  4.551E-02  5.348E-04  1.487E+00  5.126E-01  2.807E+00
  648  4.605E-02  5.348E-04  1.488E+00  5.121E-01  2.838E+00
  649  4.658E-02  5.348E-04  1.488E+00  5.116E-01  2.868E+00

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =    650, psi = 4.712E-02, q =  1.488

   is    psifac      dpsi        q       singfac     eval1

  650  4.712E-02  5.348E-04  1.489E+00  5.111E-01  2.899E+00
  651  4.712E-02  1.000E-07  1.489E+00  5.111E-01  2.899E+00
  652  4.712E-02  1.000E-07  1.489E+00  5.111E-01  2.899E+00
  653  4.719E-02  7.000E-05  1.489E+00  5.111E-01  2.903E+00
  654  4.726E-02  7.000E-05  1.489E+00  5.110E-01  2.907E+00
  655  4.733E-02  7.000E-05  1.489E+00  5.109E-01  2.911E+00
  656  4.757E-02  2.396E-04  1.489E+00  5.107E-01  2.925E+00
  657  4.781E-02  2.396E-04  1.489E+00  5.105E-01  2.938E+00
  658  4.805E-02  2.396E-04  1.490E+00  5.103E-01  2.952E+00
  659  4.829E-02  2.396E-04  1.490E+00  5.101E-01  2.966E+00
  660  4.856E-02  2.788E-04  1.490E+00  5.098E-01  2.982E+00
  661  4.884E-02  2.788E-04  1.490E+00  5.096E-01  2.998E+00
  662  4.912E-02  2.788E-04  1.491E+00  5.094E-01  3.014E+00
  663  4.940E-02  2.788E-04  1.491E+00  5.091E-01  3.029E+00
  664  4.968E-02  2.788E-04  1.491E+00  5.089E-01  3.045E+00
  665  5.013E-02  4.486E-04  1.492E+00  5.085E-01  3.071E+00
  666  5.058E-02  4.486E-04  1.492E+00  5.081E-01  3.096E+00
  667  5.103E-02  4.486E-04  1.492E+00  5.077E-01  3.122E+00
  668  5.147E-02  4.486E-04  1.493E+00  5.073E-01  3.147E+00
  669  5.192E-02  4.486E-04  1.493E+00  5.069E-01  3.172E+00
  670  5.248E-02  5.614E-04  1.494E+00  5.064E-01  3.204E+00
  671  5.305E-02  5.614E-04  1.494E+00  5.060E-01  3.236E+00
  672  5.361E-02  5.614E-04  1.495E+00  5.055E-01  3.267E+00
  673  5.417E-02  5.614E-04  1.495E+00  5.050E-01  3.299E+00
  674  5.473E-02  5.614E-04  1.495E+00  5.045E-01  3.330E+00
  675  5.529E-02  5.614E-04  1.496E+00  5.041E-01  3.362E+00
  676  5.613E-02  8.392E-04  1.497E+00  5.034E-01  3.408E+00
  677  5.697E-02  8.392E-04  1.497E+00  5.027E-01  3.455E+00
  678  5.781E-02  8.392E-04  1.498E+00  5.020E-01  3.502E+00
  679  5.865E-02  8.392E-04  1.499E+00  5.012E-01  3.548E+00
  680  5.949E-02  8.392E-04  1.499E+00  5.005E-01  3.594E+00
  681  6.033E-02  8.392E-04  1.500E+00  4.999E-01  3.640E+00
  682  6.117E-02  8.392E-04  1.501E+00  4.992E-01  3.686E+00
  683  6.200E-02  8.392E-04  1.502E+00  4.985E-01  3.732E+00
  684  6.284E-02  8.392E-04  1.502E+00  4.978E-01  3.778E+00
  685  6.368E-02  8.392E-04  1.503E+00  4.971E-01  3.824E+00
  686  6.452E-02  8.392E-04  1.504E+00  4.964E-01  3.869E+00
  687  6.536E-02  8.392E-04  1.504E+00  4.957E-01  3.915E+00
  688  6.620E-02  8.392E-04  1.505E+00  4.950E-01  3.960E+00
  689  6.704E-02  8.392E-04  1.506E+00  4.943E-01  4.005E+00
