 IPEC_PMODB_CHEBYSHEV: Reconstructed perturbed mod b by chebyshev
 
    jac_out = hamada  
      cstep =    256      mpert =  33   mthsurf = 960
 
              psi    m       real(lagb)       imag(lagb)       real(divx)       imag(divx)
   5.91009628E-01  -10  -1.28564469E-07  -2.11986844E-07  -1.45118742E-07   1.80094424E-07
   5.91009628E-01   -9   1.47829225E-07  -1.85582826E-07  -4.11809849E-07   6.27680030E-07
   5.91009628E-01   -8   7.39946823E-07  -9.49503574E-07  -1.85462022E-06   6.34893610E-07
   5.91009628E-01   -7   2.81354765E-06   3.18841721E-07  -4.70300644E-06   1.61644946E-06
   5.91009628E-01   -6   2.78847019E-06  -1.83136974E-06  -5.59863632E-06   1.55229442E-06
   5.91009628E-01   -5   2.58985096E-06   1.17113387E-05  -1.14558190E-05  -6.74060904E-06
   5.91009628E-01   -4   6.62234623E-06  -3.76051531E-06  -8.97562927E-06  -8.53294935E-06
   5.91009628E-01   -3  -4.63977072E-05   6.32087924E-05   2.95935912E-05  -4.58261636E-05
   5.91009628E-01   -2   1.35369228E-04  -1.49879070E-04  -1.40770337E-04   1.24909946E-04
   5.91009628E-01   -1  -2.55277913E-04   2.73632533E-04   1.11330886E-04  -2.70900129E-05
   5.91009628E-01    0   1.20500163E-03  -1.55612445E-03  -2.04184569E-03   2.35356061E-03
   5.91009628E-01    1   7.43377667E-04  -3.40700832E-04  -1.68123602E-03   9.74561743E-04
   5.91009628E-01    2  -3.37275946E-06  -3.00054184E-05  -2.15646054E-04   1.62702544E-04
   5.91009628E-01    3   3.37302596E-05  -1.35123325E-05  -6.57153758E-05   1.88787543E-05
   5.91009628E-01    4  -4.88195377E-06   2.33915393E-05   1.53395687E-05  -7.24920598E-05
   5.91009628E-01    5   1.32325507E-05   1.52561655E-05  -2.17525810E-05  -3.05305536E-05
   5.91009628E-01    6   5.73338196E-06   2.06753177E-05  -1.30673008E-05  -3.72303763E-05
   5.91009628E-01    7   8.92077625E-07   8.32537278E-06  -3.82441989E-06  -1.51583681E-05
   5.91009628E-01    8   2.21921801E-06   4.29581657E-06  -2.93042673E-06  -7.78071139E-06
   5.91009628E-01    9  -8.02838447E-07   1.27324511E-06   1.36318472E-06  -1.87584475E-06
   5.91009628E-01   10   9.98980145E-07   3.03281602E-07  -3.83739875E-07  -6.76879190E-07
   5.91009628E-01   11  -2.25457519E-07   4.25741114E-07   9.50043357E-08  -5.18601310E-07
   5.91009628E-01   12   4.84107844E-07  -4.11009937E-08  -9.80574681E-07  -1.05786991E-07
   5.91009628E-01   13   5.92375884E-08   4.48544682E-07  -7.40792692E-07  -1.41363268E-06
   5.91009628E-01   14   3.01131811E-07   1.48386145E-07  -5.74470936E-07  -9.34218931E-07
   5.91009628E-01   15   1.61217713E-07   3.74596008E-07  -8.33525603E-07  -1.25515280E-06
   5.91009628E-01   16   1.76515796E-07   1.90563849E-07  -2.51934501E-07  -1.14772894E-06
   5.91009628E-01   17   9.40710400E-08   1.94124811E-07  -6.14904705E-08  -4.04517408E-07
   5.91009628E-01   18   4.65814546E-08   1.64923740E-07  -5.70054991E-07  -8.21606548E-07
   5.91009628E-01   19   1.91206077E-08   7.76009058E-08   3.52349267E-07  -5.70324093E-07
   5.91009628E-01   20  -7.30692947E-09   6.66629032E-08   1.39767798E-06   1.24009962E-06
   5.94865900E-01  -12  -1.38197675E-07  -4.40565136E-08   2.14220239E-07   3.52788961E-07
   5.94865900E-01  -11  -7.61307158E-08   7.19757362E-08   5.40458988E-08   4.01111755E-07
   5.94865900E-01  -10   3.38438268E-08  -1.01381446E-07  -4.91680593E-07  -4.91975357E-08
   5.94865900E-01   -9   2.62156876E-07  -1.51636137E-07  -7.84544766E-07   4.40396715E-07
   5.94865900E-01   -8   1.06766856E-06  -7.42367323E-07  -2.50096907E-06   1.79550330E-07
   5.94865900E-01   -7   3.02694564E-06   4.39285366E-07  -5.45310682E-06   1.27250068E-06
   5.94865900E-01   -6   3.36770449E-06  -1.48891617E-06  -6.61925240E-06   7.77172533E-07
   5.94865900E-01   -5   2.36813709E-06   1.21181369E-05  -1.19473374E-05  -7.32524265E-06
   5.94865900E-01   -4   7.98181263E-06  -3.63764851E-06  -1.08288524E-05  -9.43436136E-06
   5.94865900E-01   -3  -4.84577482E-05   6.50548303E-05   3.10954330E-05  -4.79048478E-05
   5.94865900E-01   -2   1.39122586E-04  -1.52820749E-04  -1.45339625E-04   1.27376937E-04
   5.94865900E-01   -1  -2.58402367E-04   2.77942391E-04   1.14379083E-04  -3.21049929E-05
   5.94865900E-01    0   1.20322735E-03  -1.55414997E-03  -2.04127051E-03   2.35076092E-03
   5.94865900E-01    1   7.52722107E-04  -3.49981329E-04  -1.70312651E-03   9.91096134E-04
   5.94865900E-01    2   4.62793371E-06  -2.66011203E-05  -2.08207160E-04   1.42218190E-04
   5.94865900E-01    3   3.94570203E-05  -1.10711733E-05  -8.48480956E-05   1.67378091E-05
   5.94865900E-01    4  -1.89359514E-06   2.63069091E-05  -1.03217130E-05  -4.91852747E-05
   5.94865900E-01    5   7.95750267E-06   1.02052247E-05  -1.36860634E-05  -1.89931637E-05
   5.94865900E-01    6   4.65096979E-07   1.54745754E-05  -3.03754649E-06  -2.59417457E-05
   5.94865900E-01    7   5.81965367E-07   8.19606195E-06  -1.17679909E-06  -1.23368176E-05
   5.94865900E-01    8   9.99676698E-07   3.52136935E-06  -6.12419914E-07  -6.10696279E-06
   5.94865900E-01    9  -3.68381541E-07   1.59775905E-06   1.49561936E-06  -1.65147617E-06
   5.94865900E-01   10   2.50002889E-07  -5.01198239E-09   6.94805579E-07  -5.67767799E-08
   5.94865900E-01   11  -9.91745290E-08   3.34446502E-07   3.55709858E-07  -1.37162558E-08
   5.94865900E-01   12   5.86657454E-08  -1.63135547E-07  -3.39316227E-07   3.71374127E-07
   5.94865900E-01   13   5.41373020E-09   2.36331217E-07  -4.00426737E-07  -8.08240344E-07
   5.94865900E-01   14   3.03412217E-08   6.74988085E-09  -7.59261861E-08  -4.05872888E-07
   5.94865900E-01   15   2.50926315E-08   1.92741296E-07  -4.51757665E-07  -7.50187876E-07
   5.94865900E-01   16   2.09947893E-10   5.36731112E-08   1.34428804E-07  -7.18985903E-07
   5.94865900E-01   17  -3.87583637E-09   7.52873069E-08   2.09010643E-07  -8.47158861E-08
   5.94865900E-01   18  -4.68273154E-08   7.56784481E-08  -3.44272813E-07  -5.78609642E-07
   5.94865900E-01   19  -2.93382146E-08   2.06506461E-08   4.84563868E-07  -4.37570261E-07
   5.94865900E-01   20  -1.17182255E-08   6.05049136E-08   9.96168175E-07   8.59309627E-07
   5.98722172E-01  -12  -9.32365033E-08  -8.22101356E-08   9.56680185E-08   4.24488794E-07
   5.98722172E-01  -11  -3.95915750E-08   4.95533148E-08  -7.94906486E-08   3.85923971E-07
   5.98722172E-01  -10   1.96450124E-07   1.23345335E-08  -8.27128877E-07  -2.80668660E-07
   5.98722172E-01   -9   3.79758001E-07  -1.17175578E-07  -1.16280111E-06   2.50907089E-07
   5.98722172E-01   -8   1.39813378E-06  -5.33534179E-07  -3.14656084E-06  -2.58162623E-07
   5.98722172E-01   -7   3.25243972E-06   5.59762911E-07  -6.25543780E-06   9.25289875E-07
   5.98722172E-01   -6   3.95651416E-06  -1.14595846E-06  -7.68515040E-06  -3.64959654E-09
   5.98722172E-01   -5   2.16100948E-06   1.25443373E-05  -1.24831974E-05  -7.95680945E-06
   5.98722172E-01   -4   9.37452220E-06  -3.53412045E-06  -1.27456412E-05  -1.03426932E-05
   5.98722172E-01   -3  -5.05614177E-05   6.69689599E-05   3.26377581E-05  -5.00818609E-05
   5.98722172E-01   -2   1.43078113E-04  -1.55949578E-04  -1.50224059E-04   1.30099184E-04
   5.98722172E-01   -1  -2.61645986E-04   2.82422712E-04   1.17646750E-04  -3.73595773E-05
   5.98722172E-01    0   1.20056709E-03  -1.55111400E-03  -2.03962001E-03   2.34642394E-03
   5.98722172E-01    1   7.62985934E-04  -3.59334965E-04  -1.72187423E-03   1.00160279E-03
   5.98722172E-01    2   1.25717971E-05  -2.32398811E-05  -2.02074676E-04   1.21057670E-04
   5.98722172E-01    3   4.51228385E-05  -8.41772316E-06  -1.04752217E-04   1.48259399E-05
   5.98722172E-01    4   1.15128745E-06   2.91859398E-05  -3.64002866E-05  -2.53234738E-05
   5.98722172E-01    5   2.59293758E-06   5.09462805E-06  -5.48173489E-06  -7.30143815E-06
   5.98722172E-01    6  -4.84650916E-06   1.02463631E-05   7.09850357E-06  -1.45529038E-05
   5.98722172E-01    7   2.52033408E-07   8.03759280E-06   1.53997739E-06  -9.41639403E-06
   5.98722172E-01    8  -2.48293876E-07   2.74821482E-06   1.74238832E-06  -4.38946745E-06
   5.98722172E-01    9   7.85809152E-08   1.92112027E-06   1.61280681E-06  -1.41465396E-06
   5.98722172E-01   10  -5.13419954E-07  -3.12605389E-07   1.77816305E-06   5.65156909E-07
   5.98722172E-01   11   3.01747422E-08   2.35277839E-07   6.20346154E-07   4.98895132E-07
   5.98722172E-01   12  -3.74055135E-07  -2.84919374E-07   3.22508477E-07   8.44426928E-07
   5.98722172E-01   13  -4.86364940E-08   1.70505656E-08  -4.49884478E-08  -1.77483362E-07
   5.98722172E-01   14  -2.44255674E-07  -1.36847600E-07   4.30768103E-07   1.38346369E-07
   5.98722172E-01   15  -1.12798185E-07   4.46170728E-09  -5.45965983E-08  -2.20723956E-07
   5.98722172E-01   16  -1.78064619E-07  -8.61815646E-08   5.21764940E-07  -2.65895002E-07
   5.98722172E-01   17  -1.02770002E-07  -4.68337549E-08   4.76488783E-07   2.41663989E-07
   5.98722172E-01   18  -1.40092387E-07  -1.65198403E-08  -1.07316860E-07  -3.17424083E-07
   5.98722172E-01   19  -7.76220897E-08  -3.75225873E-08   6.05411365E-07  -2.91897788E-07
   5.98722172E-01   20  -1.57024371E-08   5.27332432E-08   5.63976974E-07   4.51954465E-07
   6.02578444E-01  -12  -4.68737737E-08  -1.17910908E-07  -2.36448225E-08   4.84338269E-07
   6.02578444E-01  -11  -4.54048783E-09   2.72611465E-08  -2.07315198E-07   3.58332643E-07
   6.02578444E-01  -10   3.55019368E-07   1.26134155E-07  -1.14347048E-06  -5.08549352E-07
   6.02578444E-01   -9   4.98046126E-07  -8.31557891E-08  -1.53799743E-06   6.42750930E-08
   6.02578444E-01   -8   1.72365249E-06  -3.29101772E-07  -3.77702819E-06  -6.67442140E-07
   6.02578444E-01   -7   3.48635840E-06   6.78070705E-07  -7.09263521E-06   5.83817666E-07
   6.02578444E-01   -6   4.54216001E-06  -8.12545462E-07  -8.77279758E-06  -7.69801183E-07
   6.02578444E-01   -5   1.97321959E-06   1.29858416E-05  -1.30535360E-05  -8.62348214E-06
   6.02578444E-01   -4   1.07734994E-05  -3.45680199E-06  -1.46877894E-05  -1.12345132E-05
   6.02578444E-01   -3  -5.26793155E-05   6.89236155E-05   3.42040027E-05  -5.23204691E-05
   6.02578444E-01   -2   1.47180778E-04  -1.59220563E-04  -1.55358210E-04   1.33038629E-04
   6.02578444E-01   -1  -2.64975780E-04   2.87017075E-04   1.21128345E-04  -4.27915192E-05
   6.02578444E-01    0   1.19699897E-03  -1.54703891E-03  -2.03683333E-03   2.34058109E-03
   6.02578444E-01    1   7.74080959E-04  -3.68602485E-04  -1.73727985E-03   1.00594376E-03
   6.02578444E-01    2   2.02903379E-05  -2.00173141E-05  -1.97759752E-04   9.98409319E-05
   6.02578444E-01    3   5.05745652E-05  -5.62050516E-06  -1.24976363E-04   1.32276002E-05
   6.02578444E-01    4   4.17434112E-06   3.19538049E-05  -6.22260214E-05  -1.51576577E-06
   6.02578444E-01    5  -2.72525000E-06   5.59065953E-08   2.64695307E-06   4.24383054E-06
   6.02578444E-01    6  -1.00606339E-05   5.13575573E-06   1.70732555E-05  -3.37526232E-06
   6.02578444E-01    7  -9.10817420E-08   7.85719735E-06   4.25655639E-06  -6.47913294E-06
   6.02578444E-01    8  -1.49254895E-06   1.99996765E-06   4.07495497E-06  -2.67825249E-06
   6.02578444E-01    9   5.26286328E-07   2.23619987E-06   1.71288585E-06  -1.17272994E-06
   6.02578444E-01   10  -1.27165016E-06  -6.11012391E-07   2.83955380E-06   1.17277145E-06
   6.02578444E-01   11   1.59148814E-07   1.30621240E-07   8.82465204E-07   1.00709894E-06
   6.02578444E-01   12  -8.02829280E-07  -4.03357251E-07   9.87153288E-07   1.30194032E-06
   6.02578444E-01   13  -1.01486454E-07  -2.03664965E-07   3.15549975E-07   4.61936263E-07
   6.02578444E-01   14  -5.15461267E-07  -2.78640526E-07   9.32052395E-07   6.84038266E-07
   6.02578444E-01   15  -2.48845079E-07  -1.85256840E-07   3.46876609E-07   3.18784172E-07
   6.02578444E-01   16  -3.53720651E-07  -2.25270429E-07   9.00203927E-07   1.98797845E-07
   6.02578444E-01   17  -2.00081282E-07  -1.68988834E-07   7.34326204E-07   5.66061441E-07
   6.02578444E-01   18  -2.30933963E-07  -1.09200045E-07   1.34332605E-07  -4.55982416E-08
   6.02578444E-01   19  -1.24534654E-07  -9.54262928E-08   7.12454555E-07  -1.37566636E-07
   6.02578444E-01   20  -1.92208475E-08   4.35725378E-08   1.11500831E-07   2.77237709E-08
   6.06434716E-01  -12  -4.11917417E-10  -1.50280764E-07  -1.40544140E-07   5.31241308E-07
   6.06434716E-01  -11   2.79653546E-08   5.68374838E-09  -3.26128628E-07   3.19713380E-07
   6.06434716E-01  -10   5.05341311E-07   2.36932900E-07  -1.43292026E-06  -7.27013662E-07
   6.06434716E-01   -9   6.14385992E-07  -5.05457047E-08  -1.90148559E-06  -1.14377970E-07
   6.06434716E-01   -8   2.03654561E-06  -1.35182719E-07  -4.37809404E-06  -1.03776189E-06
   6.06434716E-01   -7   3.72484291E-06   7.92034166E-07  -7.94656803E-06   2.57093873E-07
   6.06434716E-01   -6   5.11182853E-06  -4.98685439E-07  -9.85804336E-06  -1.50093237E-06
   6.06434716E-01   -5   1.80912198E-06   1.34383259E-05  -1.36475722E-05  -9.31285354E-06
   6.06434716E-01   -4   1.21514353E-05  -3.41210357E-06  -1.66162427E-05  -1.20866712E-05
   6.06434716E-01   -3  -5.47818853E-05   7.08904377E-05   3.57778615E-05  -5.45829019E-05
   6.06434716E-01   -2   1.51372176E-04  -1.62585253E-04  -1.60671229E-04   1.36151959E-04
   6.06434716E-01   -1  -2.68357107E-04   2.91667060E-04   1.24816024E-04  -4.83361912E-05
   6.06434716E-01    0   1.19251932E-03  -1.54197160E-03  -2.03287253E-03   2.33329909E-03
   6.06434716E-01    1   7.85901958E-04  -3.77624471E-04  -1.74922689E-03   1.00413098E-03
   6.06434716E-01    2   2.76185918E-05  -1.70279858E-05  -1.95789569E-04   7.92242211E-05
   6.06434716E-01    3   5.56626826E-05  -2.75446848E-06  -1.45061054E-04   1.20260628E-05
   6.06434716E-01    4   7.09699925E-06   3.45367270E-05  -8.71231292E-05   2.16191264E-05
   6.06434716E-01    5  -7.86029160E-06  -4.77901828E-06   1.04845965E-05   1.53410313E-05
   6.06434716E-01    6  -1.50359842E-05   2.87714233E-07   2.66181787E-05   7.27892598E-06
   6.06434716E-01    7  -4.40406900E-07   7.66289978E-06   6.90224184E-06  -3.60873519E-06
   6.06434716E-01    8  -2.70030899E-06   1.30012097E-06   6.32534049E-06  -1.02400841E-06
   6.06434716E-01    9   9.62713583E-07   2.53599561E-06   1.79422153E-06  -9.33284282E-07
   6.06434716E-01   10  -2.00479101E-06  -8.91815681E-07   3.85206862E-06   1.74993549E-06
   6.06434716E-01   11   2.84253169E-07   2.30499022E-08   1.13556507E-06   1.49857454E-06
   6.06434716E-01   12  -1.21633925E-06  -5.15391658E-07   1.63661064E-06   1.73256854E-06
   6.06434716E-01   13  -1.51717109E-07  -4.20047037E-07   6.71038397E-07   1.09288680E-06
   6.06434716E-01   14  -7.76042555E-07  -4.14847626E-07   1.41431128E-06   1.21656837E-06
   6.06434716E-01   15  -3.79421296E-07  -3.71319589E-07   7.41390324E-07   8.53493110E-07
   6.06434716E-01   16  -5.22147724E-07  -3.59830861E-07   1.25988818E-06   6.61991085E-07
   6.06434716E-01   17  -2.93267548E-07  -2.87882471E-07   9.75970178E-07   8.79827014E-07
   6.06434716E-01   18  -3.17072282E-07  -1.99848428E-07   3.74026414E-07   2.29041739E-07
   6.06434716E-01   19  -1.68882795E-07  -1.51547620E-07   8.03445063E-07   2.09562530E-08
   6.06434716E-01   20  -2.22358246E-08   3.32789894E-08  -3.50159946E-07  -4.03069527E-07
   6.10290989E-01  -12   4.48287287E-08  -1.78494702E-07  -2.51856853E-07   5.64308288E-07
   6.10290989E-01  -11   5.69095910E-08  -1.45936204E-08  -4.32755892E-07   2.71605312E-07
   6.10290989E-01  -10   6.43339313E-07   3.41665505E-07  -1.68810501E-06  -9.30325352E-07
   6.10290989E-01   -9   7.26159352E-07  -2.03043764E-08  -2.24476897E-06  -2.80002390E-07
   6.10290989E-01   -8   2.32934115E-06   4.22514972E-08  -4.93593601E-06  -1.35914783E-06
   6.10290989E-01   -7   3.96393819E-06   8.99566022E-07  -8.79877597E-06  -4.60991503E-08
   6.10290989E-01   -6   5.65295491E-06  -2.14086924E-07  -1.09167118E-05  -2.17724123E-06
   6.10290989E-01   -5   1.67254081E-06   1.38973478E-05  -1.42538290E-05  -1.00122530E-05
   6.10290989E-01   -4   1.34813807E-05  -3.40579872E-06  -1.84920761E-05  -1.28769005E-05
   6.10290989E-01   -3  -5.68401825E-05   7.28409863E-05   3.73437718E-05  -5.68313253E-05
   6.10290989E-01   -2   1.55591952E-04  -1.65992952E-04  -1.66088570E-04   1.39391697E-04
   6.10290989E-01   -1  -2.71754517E-04   2.96313705E-04   1.28699894E-04  -5.39282939E-05
   6.10290989E-01    0   1.18714286E-03  -1.53598239E-03  -2.02772352E-03   2.32467840E-03
   6.10290989E-01    1   7.98328331E-04  -3.86245397E-04  -1.75768289E-03   9.96326103E-04
   6.10290989E-01    2   3.43995892E-05  -1.43628610E-05  -1.96698187E-04   5.98869394E-05
   6.10290989E-01    3   6.02454513E-05   1.00384942E-07  -1.64550957E-04   1.13020453E-05
   6.10290989E-01    4   9.84258283E-06   3.68638910E-05  -1.10427383E-04   4.34683506E-05
   6.10290989E-01    5  -1.26779994E-05  -9.28119921E-06   1.78191717E-05   2.56954937E-05
   6.10290989E-01    6  -1.96343723E-05  -4.15664701E-06   3.54706628E-05   1.71045407E-05
   6.10290989E-01    7  -7.88791005E-07   7.46334314E-06   9.40671741E-06  -8.88459664E-07
   6.10290989E-01    8  -3.83896230E-06   6.71436118E-07   8.43417968E-06   5.23194366E-07
   6.10290989E-01    9   1.37588252E-06   2.81381467E-06   1.85543839E-06  -7.03927491E-07
   6.10290989E-01   10  -2.69318227E-06  -1.14688672E-06   4.78933687E-06   2.28095500E-06
   6.10290989E-01   11   4.02029358E-07  -8.47350611E-08   1.37324731E-06   1.96112488E-06
   6.10290989E-01   12  -1.60346165E-06  -6.18083407E-07   2.25306403E-06   2.12534394E-06
   6.10290989E-01   13  -1.97953626E-07  -6.26333935E-07   1.01140518E-06   1.69823274E-06
   6.10290989E-01   14  -1.01891548E-06  -5.41768675E-07   1.86422171E-06   1.72143587E-06
   6.10290989E-01   15  -5.00975465E-07  -5.48649673E-07   1.11776827E-06   1.36853938E-06
   6.10290989E-01   16  -6.78829352E-07  -4.86162930E-07   1.59122555E-06   1.11055481E-06
   6.10290989E-01   17  -3.79839291E-07  -4.00256377E-07   1.19510186E-06   1.17444130E-06
   6.10290989E-01   18  -3.96285405E-07  -2.85971834E-07   6.05112849E-07   4.98585941E-07
   6.10290989E-01   19  -2.09507138E-07  -2.04391392E-07   8.76383807E-07   1.79107435E-07
   6.10290989E-01   20  -2.47116519E-08   2.21346996E-08  -8.09458392E-07  -8.29728674E-07
   6.14147261E-01  -12   8.75428684E-08  -2.01803430E-07  -3.54490722E-07   5.82884320E-07
   6.14147261E-01  -11   8.13440175E-08  -3.29996847E-08  -5.24230989E-07   2.15676866E-07
   6.14147261E-01  -10   7.65178608E-07   4.37364231E-07  -1.90226414E-06  -1.11298596E-06
   6.14147261E-01   -9   8.30831980E-07   6.64365859E-09  -2.55972260E-06  -4.27750819E-07
   6.14147261E-01   -8   2.59496993E-06   1.97527134E-07  -5.43754930E-06  -1.62245009E-06
   6.14147261E-01   -7   4.19968755E-06   9.98724210E-07  -9.63092068E-06  -3.17444126E-07
   6.14147261E-01   -6   6.15354742E-06   3.20996688E-08  -1.19252044E-05  -2.78000094E-06
   6.14147261E-01   -5   1.56664353E-06   1.43584567E-05  -1.48603716E-05  -1.07090723E-05
   6.14147261E-01   -4   1.47374451E-05  -3.44285785E-06  -2.02774872E-05  -1.35844119E-05
   6.14147261E-01   -3  -5.88266437E-05   7.47474675E-05   3.88873870E-05  -5.90288316E-05
   6.14147261E-01   -2   1.59779287E-04  -1.69392007E-04  -1.71533829E-04   1.42707430E-04
   6.14147261E-01   -1  -2.75132626E-04   3.00899008E-04   1.32768297E-04  -5.95036018E-05
   6.14147261E-01    0   1.18090252E-03  -1.52916328E-03  -2.02139653E-03   2.31485073E-03
   6.14147261E-01    1   8.11226027E-04  -3.94317696E-04  -1.76269835E-03   9.82836849E-04
   6.14147261E-01    2   4.04887682E-05  -1.21067447E-05  -2.01016626E-04   4.25175192E-05
   6.14147261E-01    3   6.41929719E-05   2.86051227E-06  -1.83007327E-04   1.11324045E-05
   6.14147261E-01    4   1.23384097E-05   3.88693380E-05  -1.31503504E-04   6.34406650E-05
   6.14147261E-01    5  -1.70502345E-05  -1.33280387E-05   2.44474035E-05   3.50272680E-05
   6.14147261E-01    6  -2.37243341E-05  -8.06379645E-06   4.33809061E-05   2.58116010E-05
   6.14147261E-01    7  -1.12906917E-06   7.26759619E-06   1.17017998E-05   1.60102341E-06
   6.14147261E-01    8  -4.87688466E-06   1.35334488E-07   1.03441780E-05   1.91520421E-06
   6.14147261E-01    9   1.75416065E-06   3.06345325E-06   1.89544860E-06  -4.92096655E-07
   6.14147261E-01   10  -3.31790175E-06  -1.36860413E-06   5.62620060E-06   2.75099232E-06
   6.14147261E-01   11   5.09145673E-07  -1.89968593E-07   1.58937520E-06   2.38299292E-06
