 IPEC_PMODB_CHETEST: Reconstructed perturbed mod b by chebyshev
 
    jac_out = boozer  
      cstep =    200      mpert =  33   mthsurf = 960
 
              psi    m       real(lagb)       imag(lagb)
   5.49103411E-01   -5  -4.14154242E-07   7.94068162E-08
   5.49103411E-01   -4  -5.65640556E-07   4.83330697E-07
   5.49103411E-01   -3   1.74872537E-05  -7.96888332E-06
   5.49103411E-01   -2   6.09979504E-05  -1.14102670E-04
   5.49103411E-01   -1   1.43352125E-04  -3.80236664E-04
   5.49103411E-01    0  -4.97617307E-04   1.60561134E-03
   5.49103411E-01    1   9.07079331E-05  -2.24182185E-05
   5.49103411E-01    2  -2.48661079E-05   3.94316409E-06
   5.49103411E-01    3  -2.70434524E-07   9.63133614E-06
   5.49103411E-01    4  -1.78242843E-05   2.12979639E-05
   5.49103411E-01    5  -4.27888108E-07   9.06388615E-07
   5.49103411E-01    6   1.03123048E-05  -1.16388811E-05
   5.49103411E-01    7   3.37893526E-06  -1.64859142E-06
   5.49103411E-01    8   3.25237806E-06  -3.33921334E-06
   5.49103411E-01    9   9.54357086E-07  -5.09629608E-07
   5.49103411E-01   10   6.95440735E-08  -7.34395334E-07
   5.49103411E-01   11   2.47548161E-07  -3.85417707E-07
   5.49103411E-01   12   3.12703935E-07  -1.88684175E-07
   5.49103411E-01   13   2.04629783E-07  -2.99506969E-07
   5.49103411E-01   14   3.86086778E-07  -4.55612040E-07
   5.49103411E-01   15   4.58702792E-07  -3.61836171E-07
   5.49103411E-01   16   4.26604921E-07  -3.78322085E-07
   5.49103411E-01   17   4.19474121E-07  -4.33337106E-07
   5.49103411E-01   18   4.78163000E-07  -4.02742248E-07
   5.49103411E-01   19   5.31707770E-07  -3.81071143E-07
   5.49103411E-01   20   5.33516989E-07  -4.02671082E-07
   5.54049387E-01  -12   2.43846697E-07  -2.78476376E-08
   5.54049387E-01  -11   3.89098036E-07  -1.20374033E-07
   5.54049387E-01  -10   3.33693109E-07   1.44700351E-08
   5.54049387E-01   -9   2.60785477E-07   3.53033493E-07
   5.54049387E-01   -8   2.53498721E-07   8.73317862E-07
   5.54049387E-01   -7  -3.38988617E-07   1.79582667E-06
   5.54049387E-01   -6  -6.65550050E-07   1.69830728E-06
   5.54049387E-01   -5  -5.01088666E-07   1.43143267E-07
   5.54049387E-01   -4  -6.09950961E-07   5.32999657E-07
   5.54049387E-01   -3   1.73950230E-05  -7.92980228E-06
   5.54049387E-01   -2   6.06976403E-05  -1.13937122E-04
   5.54049387E-01   -1   1.42760006E-04  -3.79310708E-04
   5.54049387E-01    0  -4.98217927E-04   1.60751821E-03
   5.54049387E-01    1   8.98649531E-05  -2.33175934E-05
   5.54049387E-01    2  -2.50330585E-05   4.94007387E-06
   5.54049387E-01    3  -4.52303832E-07   9.88264517E-06
   5.54049387E-01    4  -1.86048851E-05   2.20762654E-05
   5.54049387E-01    5  -4.66850799E-08   7.73067473E-07
   5.54049387E-01    6   1.09506053E-05  -1.24728391E-05
   5.54049387E-01    7   3.71978291E-06  -1.82492419E-06
   5.54049387E-01    8   3.58721296E-06  -3.64054381E-06
   5.54049387E-01    9   1.13044937E-06  -6.70014296E-07
   5.54049387E-01   10   1.88224978E-07  -8.52410502E-07
   5.54049387E-01   11   3.17629024E-07  -4.39454109E-07
   5.54049387E-01   12   3.62749780E-07  -2.42523776E-07
   5.54049387E-01   13   2.45879742E-07  -3.31544570E-07
   5.54049387E-01   14   4.14182607E-07  -4.70571231E-07
   5.54049387E-01   15   4.76155670E-07  -3.81877010E-07
   5.54049387E-01   16   4.48219069E-07  -3.93734338E-07
   5.54049387E-01   17   4.40013976E-07  -4.42618442E-07
   5.54049387E-01   18   4.90860911E-07  -4.11557353E-07
   5.54049387E-01   19   5.40167564E-07  -3.91202811E-07
   5.54049387E-01   20   5.42880803E-07  -4.12101563E-07
   5.58995364E-01  -12   2.32049498E-07  -2.39036826E-08
   5.58995364E-01  -11   3.74735979E-07  -1.17674123E-07
   5.58995364E-01  -10   3.23070537E-07   5.46233112E-09
   5.58995364E-01   -9   2.44619520E-07   3.43392695E-07
   5.58995364E-01   -8   2.26087324E-07   8.74835231E-07
   5.58995364E-01   -7  -3.38753124E-07   1.76505096E-06
   5.58995364E-01   -6  -6.76387702E-07   1.69023249E-06
   5.58995364E-01   -5  -5.27499515E-07   1.40357841E-07
   5.58995364E-01   -4  -5.87675375E-07   4.80956742E-07
   5.58995364E-01   -3   1.72735663E-05  -7.93913495E-06
   5.58995364E-01   -2   6.06380334E-05  -1.13854349E-04
   5.58995364E-01   -1   1.42565098E-04  -3.78965959E-04
   5.58995364E-01    0  -4.99305983E-04   1.61065067E-03
   5.58995364E-01    1   8.90266146E-05  -2.49269956E-05
   5.58995364E-01    2  -2.42898942E-05   6.15927911E-06
   5.58995364E-01    3  -8.20721218E-07   9.77700408E-06
   5.58995364E-01    4  -1.88547363E-05   2.23705517E-05
   5.58995364E-01    5   1.19088535E-07   8.70274907E-07
   5.58995364E-01    6   1.09352176E-05  -1.26048226E-05
   5.58995364E-01    7   3.75236889E-06  -1.77341473E-06
   5.58995364E-01    8   3.65276575E-06  -3.68653483E-06
   5.58995364E-01    9   1.16833335E-06  -7.10047485E-07
   5.58995364E-01   10   2.22604867E-07  -8.69916945E-07
   5.58995364E-01   11   3.24001916E-07  -4.30982331E-07
   5.58995364E-01   12   3.63133455E-07  -2.50105765E-07
   5.58995364E-01   13   2.51294943E-07  -3.26869348E-07
   5.58995364E-01   14   4.10931074E-07  -4.54439247E-07
   5.58995364E-01   15   4.66915051E-07  -3.77021101E-07
   5.58995364E-01   16   4.46255963E-07  -3.87762344E-07
   5.58995364E-01   17   4.39469707E-07  -4.32477511E-07
   5.58995364E-01   18   4.83625103E-07  -4.03207854E-07
   5.58995364E-01   19   5.28703148E-07  -3.85253811E-07
   5.58995364E-01   20   5.32441668E-07  -4.05496261E-07
   5.63941341E-01  -12   2.31576653E-07  -3.60735589E-08
   5.63941341E-01  -11   3.72748154E-07  -1.30476797E-07
   5.63941341E-01  -10   3.29979479E-07  -2.06398493E-08
   5.63941341E-01   -9   2.49565175E-07   3.11734721E-07
   5.63941341E-01   -8   2.15541603E-07   8.48772595E-07
   5.63941341E-01   -7  -3.16927838E-07   1.69908962E-06
   5.63941341E-01   -6  -6.44911617E-07   1.63255036E-06
   5.63941341E-01   -5  -4.90685370E-07   6.85780558E-08
   5.63941341E-01   -4  -4.96943194E-07   3.25093622E-07
   5.63941341E-01   -3   1.71310458E-05  -7.99981365E-06
   5.63941341E-01   -2   6.08403256E-05  -1.13878666E-04
   5.63941341E-01   -1   1.42790540E-04  -3.79264339E-04
   5.63941341E-01    0  -5.00854378E-04   1.61491954E-03
   5.63941341E-01    1   8.82402461E-05  -2.71973676E-05
   5.63941341E-01    2  -2.26413254E-05   7.54249674E-06
   5.63941341E-01    3  -1.36731282E-06   9.31306093E-06
   5.63941341E-01    4  -1.85569345E-05   2.21626731E-05
   5.63941341E-01    5   5.69002326E-08   1.20090687E-06
   5.63941341E-01    6   1.02541093E-05  -1.20163123E-05
   5.63941341E-01    7   3.46922668E-06  -1.49131859E-06
   5.63941341E-01    8   3.44108152E-06  -3.46973960E-06
   5.63941341E-01    9   1.06298092E-06  -6.25426692E-07
   5.63941341E-01   10   1.69070907E-07  -7.83585193E-07
   5.63941341E-01   11   2.64310981E-07  -3.58249010E-07
   5.63941341E-01   12   3.12135191E-07  -2.09729534E-07
   5.63941341E-01   13   2.19508449E-07  -2.84441317E-07
   5.63941341E-01   14   3.75414469E-07  -4.06690635E-07
   5.63941341E-01   15   4.30450128E-07  -3.46674216E-07
   5.63941341E-01   16   4.20162927E-07  -3.60019654E-07
   5.63941341E-01   17   4.17380117E-07  -4.02726176E-07
   5.63941341E-01   18   4.56247906E-07  -3.77556407E-07
   5.63941341E-01   19   4.97251842E-07  -3.63092501E-07
   5.63941341E-01   20   5.02133759E-07  -3.82760276E-07
   5.68887317E-01  -12   2.42848881E-07  -6.42805523E-08
   5.68887317E-01  -11   3.83664486E-07  -1.58643674E-07
   5.68887317E-01  -10   3.54770115E-07  -6.32508415E-08
   5.68887317E-01   -9   2.75929065E-07   2.58979274E-07
   5.68887317E-01   -8   2.22275147E-07   7.96180666E-07
   5.68887317E-01   -7  -2.74037485E-07   1.60007056E-06
   5.68887317E-01   -6  -5.71521601E-07   1.52674125E-06
   5.68887317E-01   -5  -3.90547962E-07  -7.17855304E-08
   5.68887317E-01   -4  -3.38627617E-07   6.76300714E-08
   5.68887317E-01   -3   1.69760702E-05  -8.11237552E-06
   5.68887317E-01   -2   6.13138169E-05  -1.14027949E-04
   5.68887317E-01   -1   1.43440592E-04  -3.80237006E-04
   5.68887317E-01    0  -5.02816214E-04   1.62018763E-03
   5.68887317E-01    1   8.75526605E-05  -3.00483423E-05
   5.68887317E-01    2  -2.01326047E-05   9.02383527E-06
   5.68887317E-01    3  -2.07558027E-06   8.50486353E-06
   5.68887317E-01    4  -1.77165413E-05   2.14544425E-05
   5.68887317E-01    5  -2.36701964E-07   1.75791028E-06
   5.68887317E-01    6   8.92276515E-06  -1.07184167E-05
   5.68887317E-01    7   2.87600760E-06  -9.85595542E-07
   5.68887317E-01    8   2.95568604E-06  -2.99348875E-06
   5.68887317E-01    9   8.15267809E-07  -4.17053268E-07
   5.68887317E-01   10   2.76734906E-08  -5.94377748E-07
   5.68887317E-01   11   1.38911600E-07  -2.22139577E-07
   5.68887317E-01   12   2.10132589E-07  -1.21679872E-07
   5.68887317E-01   13   1.50678282E-07  -2.04767491E-07
   5.68887317E-01   14   3.08018105E-07  -3.28071269E-07
   5.68887317E-01   15   3.67322775E-07  -2.91276795E-07
   5.68887317E-01   16   3.70364865E-07  -3.11001411E-07
   5.68887317E-01   17   3.74160425E-07  -3.53964437E-07
   5.68887317E-01   18   4.09336008E-07  -3.35165100E-07
   5.68887317E-01   19   4.46556062E-07  -3.25247272E-07
   5.68887317E-01   20   4.52694497E-07  -3.44454671E-07
   5.73833294E-01  -12   2.65793029E-07  -1.07752025E-07
   5.73833294E-01  -11   4.07464026E-07  -2.01355153E-07
   5.73833294E-01  -10   3.97034083E-07  -1.21053833E-07
   5.73833294E-01   -9   3.23101142E-07   1.86974273E-07
   5.73833294E-01   -8   2.45936978E-07   7.19267051E-07
   5.73833294E-01   -7  -2.11491301E-07   1.47150098E-06
   5.73833294E-01   -6  -4.58361301E-07   1.37631283E-06
   5.73833294E-01   -5  -2.29633381E-07  -2.77414450E-07
   5.73833294E-01   -4  -1.16366398E-07  -2.84899546E-07
   5.73833294E-01   -3   1.68174660E-05  -8.27492148E-06
   5.73833294E-01   -2   6.20555742E-05  -1.14313270E-04
   5.73833294E-01   -1   1.44500372E-04  -3.81883433E-04
   5.73833294E-01    0  -5.05126426E-04   1.62627473E-03
   5.73833294E-01    1   8.70085257E-05  -3.33700702E-05
   5.73833294E-01    2  -1.68485391E-05   1.05315393E-05
   5.73833294E-01    3  -2.92110925E-06   7.38134172E-06
   5.73833294E-01    4  -1.63607867E-05   2.02680726E-05
   5.73833294E-01    5  -7.55796654E-07   2.52433975E-06
   5.73833294E-01    6   6.98411527E-06  -8.75203220E-06
   5.73833294E-01    7   1.99150623E-06  -2.72811144E-07
   5.73833294E-01    8   2.21166511E-06  -2.27197355E-06
   5.73833294E-01    9   4.32049574E-07  -9.10867504E-08
   5.73833294E-01   10  -1.97815937E-07  -3.07590664E-07
   5.73833294E-01   11  -4.90953132E-08  -2.61943894E-08
   5.73833294E-01   12   5.96236945E-08   1.17500735E-08
   5.73833294E-01   13   4.65064660E-08  -8.99107767E-08
   5.73833294E-01   14   2.10439825E-07  -2.20596390E-07
   5.73833294E-01   15   2.79188102E-07  -2.12307035E-07
   5.73833294E-01   16   2.98266645E-07  -2.42082541E-07
   5.73833294E-01   17   3.11103007E-07  -2.87574475E-07
   5.73833294E-01   18   3.44304348E-07  -2.77288863E-07
   5.73833294E-01   19   3.78153031E-07  -2.72899782E-07
   5.73833294E-01   20   3.85654335E-07  -2.91788703E-07
   5.78779271E-01  -12   2.99842905E-07  -1.65039896E-07
   5.78779271E-01  -11   4.43573540E-07  -2.57132766E-07
   5.78779271E-01  -10   4.55611837E-07  -1.92037462E-07
   5.78779271E-01   -9   3.89566032E-07   9.84456960E-08
   5.78779271E-01   -8   2.85417280E-07   6.21337328E-07
   5.78779271E-01   -7  -1.31546759E-07   1.31817220E-06
   5.78779271E-01   -6  -3.09264588E-07   1.18670312E-06
   5.78779271E-01   -5  -1.30669594E-08  -5.42176320E-07
   5.78779271E-01   -4   1.63527175E-07  -7.21836413E-07
   5.78779271E-01   -3   1.66640406E-05  -8.48317494E-06
   5.78779271E-01   -2   6.30505933E-05  -1.14738822E-04
   5.78779271E-01   -1   1.45936365E-04  -3.84171788E-04
   5.78779271E-01    0  -5.07704209E-04   1.63296435E-03
   5.78779271E-01    1   8.66487147E-05  -3.70263124E-05
   5.78779271E-01    2  -1.29108222E-05   1.19900258E-05
   5.78779271E-01    3  -3.87208595E-06   5.98512288E-06
   5.78779271E-01    4  -1.45383873E-05   1.86458135E-05
   5.78779271E-01    5  -1.48515693E-06   3.47381863E-06
   5.78779271E-01    6   4.50735379E-06  -6.18680896E-06
   5.78779271E-01    7   8.47155080E-07   6.21354846E-07
   5.78779271E-01    8   1.23527942E-06  -1.32989527E-06
   5.78779271E-01    9  -7.40012170E-08   3.41212333E-07
   5.78779271E-01   10  -4.99996326E-07   6.72787595E-08
   5.78779271E-01   11  -2.93938850E-07   2.23481756E-07
   5.78779271E-01   12  -1.34834821E-07   1.86316605E-07
   5.78779271E-01   13  -8.98039143E-08   5.65637217E-08
   5.78779271E-01   14   8.56470160E-08  -8.74977433E-08
   5.78779271E-01   15   1.68751177E-07  -1.12242250E-07
   5.78779271E-01   16   2.06216127E-07  -1.55480562E-07
   5.78779271E-01   17   2.30342854E-07  -2.05683194E-07
   5.78779271E-01   18   2.63337442E-07  -2.05840888E-07
   5.78779271E-01   19   2.94332398E-07  -2.07851737E-07
   5.78779271E-01   20   3.03294522E-07  -2.26585830E-07
   5.83725247E-01  -12   3.43960261E-07  -2.34069382E-07
   5.83725247E-01  -11   4.90888600E-07  -3.23889216E-07
   5.83725247E-01  -10   5.28630486E-07  -2.73561748E-07
   5.83725247E-01   -9   4.72951073E-07  -3.08955023E-09
   5.83725247E-01   -8   3.38883972E-07   5.06690180E-07
   5.83725247E-01   -7  -3.72386338E-08   1.14601045E-06
   5.83725247E-01   -6  -1.29632606E-07   9.65102663E-07
   5.83725247E-01   -5   2.51618102E-07  -8.57336982E-07
   5.83725247E-01   -4   4.92262432E-07  -1.22876135E-06
   5.83725247E-01   -3   1.65243439E-05  -8.73064031E-06
   5.83725247E-01   -2   6.42724620E-05  -1.15302121E-04
   5.83725247E-01   -1   1.47697697E-04  -3.87040608E-04
   5.83725247E-01    0  -5.10456137E-04   1.64001206E-03
   5.83725247E-01    1   8.65086841E-05  -4.08587449E-05
   5.83725247E-01    2  -8.47373355E-06   1.33221679E-05
   5.83725247E-01    3  -4.89011736E-06   4.37071143E-06
   5.83725247E-01    4  -1.23179810E-05   1.66487818E-05
   5.83725247E-01    5  -2.40068418E-06   4.57139888E-06
   5.83725247E-01    6   1.58566465E-06  -3.11892878E-06
   5.83725247E-01    7  -5.14005896E-07   1.66298436E-06
   5.83725247E-01    8   6.31176918E-08  -2.01682593E-07
   5.83725247E-01    9  -6.84796366E-07   8.63850436E-07
   5.83725247E-01   10  -8.68077828E-07   5.16837554E-07
   5.83725247E-01   11  -5.87363314E-07   5.18416045E-07
   5.83725247E-01   12  -3.66774124E-07   3.95963851E-07
   5.83725247E-01   13  -2.53653484E-07   2.29704545E-07
   5.83725247E-01   14  -6.22185803E-08   6.68795675E-08
   5.83725247E-01   15   3.96803974E-08   5.52113079E-09
   5.83725247E-01   16   9.74282202E-08  -5.41834561E-08
   5.83725247E-01   17   1.34788150E-07  -1.11093826E-07
   5.83725247E-01   18   1.69318699E-07  -1.23330588E-07
   5.83725247E-01   19   1.98062524E-07  -1.32465780E-07
   5.83725247E-01   20   2.08573551E-07  -1.51224079E-07
   5.88671224E-01  -12   3.96675475E-07  -3.12214849E-07
   5.88671224E-01  -11   5.47816726E-07  -3.99004893E-07
   5.88671224E-01  -10   6.13571298E-07  -3.62451661E-07
   5.88671224E-01   -9   5.70109968E-07  -1.13445529E-07
   5.88671224E-01   -8   4.03849303E-07   3.80469176E-07
   5.88671224E-01   -7   6.77247560E-08   9.61877760E-07
   5.88671224E-01   -6   7.37555378E-08   7.20200287E-07
   5.88671224E-01   -5   5.54754202E-07  -1.21188551E-06
   5.88671224E-01   -4   8.58873751E-07  -1.78802347E-06
   5.88671224E-01   -3   1.64064341E-05  -9.00885733E-06
   5.88671224E-01   -2   6.56845071E-05  -1.15994489E-04
   5.88671224E-01   -1   1.49718148E-04  -3.90401724E-04
   5.88671224E-01    0  -5.13279892E-04   1.64715512E-03
   5.88671224E-01    1   8.66169303E-05  -4.46923697E-05
   5.88671224E-01    2  -3.71832380E-06   1.44517687E-05
   5.88671224E-01    3  -5.93134098E-06   2.60208967E-06
   5.88671224E-01    4  -9.78571759E-06   1.43549993E-05
   5.88671224E-01    5  -3.47019934E-06   5.77479881E-06
   5.88671224E-01    6  -1.66708669E-06   3.32251659E-07
   5.88671224E-01    7  -2.03885888E-06   2.81115731E-06
   5.88671224E-01    8  -1.25919139E-06   1.06970417E-06
   5.88671224E-01    9  -1.37746277E-06   1.45667085E-06
   5.88671224E-01   10  -1.28826631E-06   1.02426865E-06
   5.88671224E-01   11  -9.18918726E-07   8.48065241E-07
   5.88671224E-01   12  -6.28040845E-07   6.33039431E-07
   5.88671224E-01   13  -4.39210677E-07   4.23349062E-07
   5.88671224E-01   14  -2.27985975E-07   2.37227964E-07
   5.88671224E-01   15  -1.03520333E-07   1.36786975E-07
   5.88671224E-01   16  -2.41281496E-08   5.81555586E-08
   5.88671224E-01   17   2.80176970E-08  -7.18833871E-09
   5.88671224E-01   18   6.57295668E-08  -3.27757106E-08
   5.88671224E-01   19   9.28873140E-08  -4.95820382E-08
   5.88671224E-01   20   1.05024236E-07  -6.85523308E-08
   5.93617201E-01  -12   4.56146669E-07  -3.96400530E-07
   5.93617201E-01  -11   6.12341248E-07  -4.79428591E-07
   5.93617201E-01  -10   7.07364826E-07  -4.55115541E-07
   5.93617201E-01   -9   6.77239617E-07  -2.27920331E-07
   5.93617201E-01   -8   4.77264463E-07   2.48475543E-07
   5.93617201E-01   -7   1.79095009E-07   7.73328592E-07
   5.93617201E-01   -6   2.92992804E-07   4.61860011E-07
   5.93617201E-01   -5   8.84906692E-07  -1.59296226E-06
   5.93617201E-01   -4   1.25061833E-06  -2.37941727E-06
   5.93617201E-01   -3   1.63176550E-05  -9.30774383E-06
   5.93617201E-01   -2   6.72413866E-05  -1.16801784E-04
   5.93617201E-01   -1   1.51918826E-04  -3.94144329E-04
   5.93617201E-01    0  -5.16068457E-04   1.65412304E-03
   5.93617201E-01    1   8.69935760E-05  -4.83418832E-05
   5.93617201E-01    2   1.15473968E-06   1.53061623E-05
   5.93617201E-01    3  -6.94779840E-06   7.49823162E-07
   5.93617201E-01    4  -7.04207584E-06   1.18566914E-05
   5.93617201E-01    5  -4.65456967E-06   7.03598284E-06
   5.93617201E-01    6  -5.12059509E-06   4.02859364E-06
   5.93617201E-01    7  -3.66619092E-06   4.01950959E-06
   5.93617201E-01    8  -2.67867037E-06   2.43434716E-06
   5.93617201E-01    9  -2.12518413E-06   2.09610858E-06
   5.93617201E-01   10  -1.74428026E-06   1.56995461E-06
   5.93617201E-01   11  -1.27634811E-06   1.20020569E-06
   5.93617201E-01   12  -9.09099161E-07   8.88581062E-07
   5.93617201E-01   13  -6.39630302E-07   6.30352800E-07
   5.93617201E-01   14  -4.05645676E-07   4.17471558E-07
   5.93617201E-01   15  -2.55676837E-07   2.76714728E-07
   5.93617201E-01   16  -1.53876799E-07   1.77353230E-07
   5.93617201E-01   17  -8.58517346E-08   1.02196451E-07
   5.93617201E-01   18  -4.34784530E-08   6.24087504E-08
   5.93617201E-01   19  -1.72032447E-08   3.75871420E-08
   5.93617201E-01   20  -3.37549106E-09   1.82148972E-08
   5.98563177E-01  -12   5.20235289E-07  -4.83222839E-07
   5.98563177E-01  -11   6.82103761E-07  -5.61799151E-07
   5.98563177E-01  -10   8.06510563E-07  -5.47684523E-07
   5.98563177E-01   -9   7.90026304E-07  -3.41475363E-07
   5.98563177E-01   -8   5.55639095E-07   1.16947910E-07
   5.98563177E-01   -7   2.92242418E-07   5.88330038E-07
   5.98563177E-01   -6   5.19346821E-07   2.00739681E-07
   5.98563177E-01   -5   1.22932299E-06  -1.98637584E-06
   5.98563177E-01   -4   1.65345637E-06  -2.98098593E-06
   5.98563177E-01   -3   1.62644320E-05  -9.61601542E-06
   5.98563177E-01   -2   6.88910727E-05  -1.17705358E-04
   5.98563177E-01   -1   1.54211425E-04  -3.98140056E-04
   5.98563177E-01    0  -5.18714639E-04   1.66064872E-03
   5.98563177E-01    1   8.76491330E-05  -5.16188116E-05
   5.98563177E-01    2   5.93342790E-06   1.58188693E-05
   5.98563177E-01    3  -7.88903702E-06  -1.11222301E-06
   5.98563177E-01    4  -4.19800983E-06   9.25692533E-06
   5.98563177E-01    5  -5.90913548E-06   8.30303289E-06
   5.98563177E-01    6  -8.63315109E-06   7.81846420E-06
   5.98563177E-01    7  -5.32906488E-06   5.23806036E-06
   5.98563177E-01    8  -4.13703232E-06   3.83727270E-06
   5.98563177E-01    9  -2.89822664E-06   2.75610557E-06
   5.98563177E-01   10  -2.21798326E-06   2.13223327E-06
